Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:52:37 2021

Ground state energy = 26178.03 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   6755.67       0.000000    -0.001574     0.000002     0.000068
   6759.02       0.000000     0.002062     0.000004     0.000117
   6760.45       0.000000    -0.004797     0.000023     0.000634
   6760.83      -0.000000    -0.001750     0.000003     0.000084
   6762.53       0.000000    -0.003689     0.000014     0.000375
   6762.54       0.000000     0.011072     0.000123     0.003378
   6763.27       0.000000    -0.011209     0.000126     0.003463
   6767.11      -0.000000     0.003070     0.000009     0.000260
   6768.52      -0.000000    -0.020442     0.000418     0.011516
   6769.18      -0.000000     0.001739     0.000003     0.000083
   6769.82      -0.000000    -0.047652     0.002271     0.062574
   6774.39      -0.000000     0.027630     0.000763     0.021038
   6779.28      -0.000000    -0.005736     0.000033     0.000907
   6782.59      -0.000000     0.013250     0.000176     0.004838
   6782.86       0.000000     0.001502     0.000002     0.000062
   6788.00      -0.000000    -0.001328     0.000002     0.000049
   6792.70       0.000000    -0.002715     0.000007     0.000203
   6792.83       0.000000     0.003113     0.000010     0.000267
   6800.76       0.000000     0.002364     0.000006     0.000154
   6801.47       0.000000    -0.003701     0.000014     0.000377
   6803.50      -0.000000    -0.031121     0.000969     0.026689
   6804.11       0.000000    -0.002089     0.000004     0.000120
   6806.01       0.000000    -0.002170     0.000005     0.000130
   6806.81      -0.000000    -0.003151     0.000010     0.000274
   6807.58       0.000000    -0.014831     0.000220     0.006061
   6808.18       0.000000     0.014693     0.000216     0.005949
   6809.75       0.000000    -0.026228     0.000688     0.018957
   6811.89       0.000000     0.044907     0.002017     0.055572
   6817.07       0.000000    -0.024964     0.000623     0.017173
   6817.85      -0.000000    -0.003611     0.000013     0.000359
   6818.64      -0.000000     0.004643     0.000022     0.000594
   6818.94       0.000000     0.008955     0.000080     0.002210
   6819.09      -0.000000     0.012889     0.000166     0.004578
   6821.70      -0.000000    -0.004785     0.000023     0.000631
   6822.34      -0.000000     0.007960     0.000063     0.001746
   6830.43       0.000000     0.007099     0.000050     0.001389
   6836.60       0.000000     0.001167     0.000001     0.000038
   6839.01       0.000000    -0.025139     0.000632     0.017415
   6842.60       0.000000    -0.006193     0.000038     0.001057
   6845.11       0.000000     0.005880     0.000035     0.000953
   6845.28      -0.000000     0.009246     0.000085     0.002356
   6851.52      -0.000000    -0.033649     0.001132     0.031201
   6852.97       0.000000     0.005242     0.000027     0.000757
   6857.05      -0.000000    -0.003859     0.000015     0.000410
   6857.58      -0.000000     0.005976     0.000036     0.000984
   6860.87       0.000000     0.017346     0.000301     0.008291
   6862.80       0.000000     0.001352     0.000002     0.000050
   6865.32      -0.000000     0.001819     0.000003     0.000091
   6866.80      -0.000000    -0.001689     0.000003     0.000079
   6871.07      -0.000000    -0.001077     0.000001     0.000032
   6875.26       0.000000    -0.001450     0.000002     0.000058
   6876.04       0.000000    -0.012280     0.000151     0.004155
   6878.32      -0.000000    -0.002975     0.000009     0.000244
   6878.44      -0.000000     0.015906     0.000253     0.006972
   6880.29      -0.000000    -0.001117     0.000001     0.000034
   6880.37      -0.000000     0.001430     0.000002     0.000056
   6882.33      -0.000000     0.001264     0.000002     0.000044
   6884.72      -0.000000    -0.020831     0.000434     0.011958
   6885.42       0.000000    -0.001837     0.000003     0.000093
   6885.45      -0.000000    -0.001745     0.000003     0.000084
   6889.55       0.000000     0.004926     0.000024     0.000669
   6891.05      -0.000000     0.001707     0.000003     0.000080
   6892.73       0.000000    -0.001146     0.000001     0.000036
   6893.99       0.000000     0.001236     0.000002     0.000042
   6896.39      -0.000000     0.006845     0.000047     0.001291
   6898.57      -0.000000     0.017582     0.000309     0.008518
   6906.63      -0.000000     0.004373     0.000019     0.000527
   6909.35      -0.000000     0.002402     0.000006     0.000159
   6914.35      -0.000000    -0.030352     0.000921     0.025387
   6917.77      -0.000000    -0.031110     0.000968     0.026671
   6920.04       0.000000     0.048021     0.002306     0.063547
   6921.71       0.000000    -0.005679     0.000032     0.000889
   6922.54       0.000000     0.001383     0.000002     0.000053
   6924.28       0.000000    -0.002183     0.000005     0.000131
   6924.79      -0.000000    -0.060146     0.003618     0.099688
   6925.48      -0.000000     0.011907     0.000142     0.003907
   6927.72       0.000000     0.002581     0.000007     0.000184
   6927.96       0.000000    -0.001184     0.000001     0.000039
   6928.28      -0.000000    -0.002689     0.000007     0.000199
   6929.88       0.000000    -0.007647     0.000058     0.001611
   6930.75       0.000000     0.002307     0.000005     0.000147
   6931.10      -0.000000     0.015141     0.000229     0.006318
   6932.14       0.000000     0.013850     0.000192     0.005286
   6938.95       0.000000    -0.004766     0.000023     0.000626
   6944.60      -0.000000    -0.001696     0.000003     0.000079
   6949.37      -0.000000     0.008231     0.000068     0.001867
   6955.27       0.000000     0.002225     0.000005     0.000136
   6956.77       0.000000    -0.011087     0.000123     0.003387
   6958.25       0.000000     0.071716     0.005143     0.141728
   6960.55      -0.000000     0.026745     0.000715     0.019711
   6962.14      -0.000000    -0.001024     0.000001     0.000029
   6966.15       0.000000    -0.002092     0.000004     0.000121
   6966.27      -0.000000    -0.001641     0.000003     0.000074
   6967.00       0.000000    -0.006264     0.000039     0.001081
   6967.48      -0.000000    -0.008674     0.000075     0.002073
   6968.14       0.000000    -0.002226     0.000005     0.000137
   6968.53       0.000000     0.001579     0.000002     0.000069
   6969.56      -0.000000     0.003773     0.000014     0.000392
   6970.72       0.000000     0.002989     0.000009     0.000246
   6973.29      -0.000000    -0.023183     0.000537     0.014810
   6974.65       0.000000    -0.016833     0.000283     0.007808
   6975.12       0.000000     0.006350     0.000040     0.001111
   6980.05       0.000000     0.002109     0.000004     0.000123
   6980.65       0.000000    -0.013034     0.000170     0.004682
   6981.05      -0.000000    -0.004843     0.000023     0.000646
   6982.79       0.000000    -0.017634     0.000311     0.008569
   6984.28       0.000000    -0.008916     0.000079     0.002191
   6987.11      -0.000000    -0.015947     0.000254     0.007008
   6989.58      -0.000000     0.026673     0.000711     0.019606
   6995.77      -0.000000     0.003560     0.000013     0.000349
   7001.38      -0.000000     0.004501     0.000020     0.000558
   7005.66      -0.000000    -0.027176     0.000739     0.020352
   7005.92       0.000000    -0.064417     0.004150     0.114347
   7006.35       0.000000     0.052610     0.002768     0.076271
   7006.74      -0.000000     0.003694     0.000014     0.000376
   7011.69      -0.000000    -0.002236     0.000005     0.000138
   7012.54       0.000000    -0.001561     0.000002     0.000067
   7012.69      -0.000000    -0.011641     0.000136     0.003734
   7020.78       0.000000     0.020766     0.000431     0.011883
   7025.24       0.000000    -0.005906     0.000035     0.000961
   7026.74      -0.000000    -0.012927     0.000167     0.004605
   7027.18       0.000000    -0.002725     0.000007     0.000205
   7028.91       0.000000     0.031340     0.000982     0.027066
   7038.07      -0.000000     0.006227     0.000039     0.001069
   7041.00      -0.000000     0.022992     0.000529     0.014567
   7043.71       0.000000     0.004218     0.000018     0.000490
   7046.39      -0.000000     0.010564     0.000112     0.003075
   7051.84      -0.000000     0.007723     0.000060     0.001644
   7055.21      -0.000000     0.001150     0.000001     0.000036
   7057.69       0.000000    -0.001434     0.000002     0.000057
   7062.82      -0.000000    -0.003383     0.000011     0.000315
   7065.17      -0.000000     0.014845     0.000220     0.006073
   7065.34       0.000000     0.001335     0.000002     0.000049
   7068.00      -0.000000     0.016989     0.000289     0.007954
   7070.85      -0.000000    -0.001354     0.000002     0.000051
   7078.99      -0.000000     0.022212     0.000493     0.013595
   7079.80       0.000000     0.028427     0.000808     0.022268
   7086.14       0.000000    -0.030503     0.000930     0.025640
   7086.37      -0.000000    -0.003125     0.000010     0.000269
   7089.54      -0.000000    -0.001164     0.000001     0.000037
   7095.82       0.000000    -0.001267     0.000002     0.000044
   7102.58       0.000000     0.003372     0.000011     0.000313
   7106.68      -0.000000     0.006702     0.000045     0.001238
   7109.41       0.000000     0.002298     0.000005     0.000146
   7110.52      -0.000000     0.025411     0.000646     0.017794
   7110.78       0.000000     0.001497     0.000002     0.000062
   7112.79      -0.000000    -0.001661     0.000003     0.000076
   7115.32       0.000000    -0.017800     0.000317     0.008731
   7116.47      -0.000000     0.001232     0.000002     0.000042
   7116.61       0.000000    -0.004833     0.000023     0.000644
   7117.79       0.000000     0.012883     0.000166     0.004574
   7120.55      -0.000000     0.004760     0.000023     0.000624
   7121.71       0.000000     0.003710     0.000014     0.000379
   7122.46       0.000000    -0.016008     0.000256     0.007062
   7122.51       0.000000     0.014753     0.000218     0.005998
   7123.10       0.000000    -0.002593     0.000007     0.000185
   7124.36       0.000000     0.003298     0.000011     0.000300
   7130.20      -0.000000    -0.001602     0.000003     0.000071
   7131.02       0.000000     0.010010     0.000100     0.002761
   7131.91      -0.000000     0.024578     0.000604     0.016646
   7134.75       0.000000    -0.002349     0.000006     0.000152
   7135.31      -0.000000    -0.009128     0.000083     0.002296
   7137.00       0.000000    -0.004036     0.000016     0.000449
   7137.84      -0.000000    -0.001384     0.000002     0.000053
   7141.77       0.000000    -0.003680     0.000014     0.000373
   7142.16      -0.000000    -0.001837     0.000003     0.000093
   7142.51      -0.000000     0.008977     0.000081     0.002221
   7144.15      -0.000000    -0.004855     0.000024     0.000650
   7146.91      -0.000000     0.008321     0.000069     0.001908
   7147.83      -0.000000    -0.045856     0.002103     0.057947
   7148.66      -0.000000     0.009014     0.000081     0.002239
   7149.83       0.000000     0.003009     0.000009     0.000249
   7150.67      -0.000000     0.021956     0.000482     0.013284
   7157.41      -0.000000     0.002084     0.000004     0.000120
   7162.12       0.000000     0.021580     0.000466     0.012833
   7162.42       0.000000    -0.020045     0.000402     0.011072
   7169.97      -0.000000    -0.003853     0.000015     0.000409
   7171.20       0.000000    -0.021085     0.000445     0.012251
   7171.78      -0.000000    -0.001530     0.000002     0.000065
   7173.69       0.000000    -0.008854     0.000078     0.002160
   7174.78      -0.000000     0.003143     0.000010     0.000272
   7175.23      -0.000000    -0.004272     0.000018     0.000503
   7176.61       0.000000    -0.036574     0.001338     0.036861
   7182.23      -0.000000    -0.007186     0.000052     0.001423
   7183.28       0.000000    -0.012544     0.000157     0.004336
   7186.31       0.000000    -0.017697     0.000313     0.008630
   7186.75       0.000000     0.003347     0.000011     0.000309
   7186.84      -0.000000     0.001418     0.000002     0.000055
   7188.55      -0.000000    -0.006983     0.000049     0.001344
   7199.28       0.000000    -0.004753     0.000023     0.000623
   7200.73       0.000000     0.002256     0.000005     0.000140
   7203.42      -0.000000     0.009106     0.000083     0.002285
   7203.72      -0.000000    -0.004359     0.000019     0.000524
   7203.74       0.000000    -0.002162     0.000005     0.000129
   7213.43       0.000000    -0.003285     0.000011     0.000297
   7214.38       0.000000     0.004381     0.000019     0.000529
   7214.49       0.000000    -0.002359     0.000006     0.000153
   7214.61       0.000000     0.001651     0.000003     0.000075
   7221.04       0.000000    -0.057541     0.003311     0.091240
   7221.61      -0.000000    -0.002488     0.000006     0.000171
   7222.81       0.000000    -0.010800     0.000117     0.003214
   7224.86      -0.000000    -0.001915     0.000004     0.000101
   7225.30       0.000000    -0.002049     0.000004     0.000116
   7226.29      -0.000000    -0.007931     0.000063     0.001733
   7227.33      -0.000000     0.007346     0.000054     0.001487
   7231.07      -0.000000    -0.004186     0.000018     0.000483
   7231.37       0.000000    -0.019686     0.000388     0.010680
   7234.57       0.000000     0.002146     0.000005     0.000127
   7242.21       0.000000    -0.001258     0.000002     0.000044
   7246.72       0.000000     0.002843     0.000008     0.000223
   7247.05       0.000000    -0.017388     0.000302     0.008332
   7247.84       0.000000     0.001482     0.000002     0.000061
   7250.68       0.000000     0.002300     0.000005     0.000146
   7253.75       0.000000     0.004203     0.000018     0.000487
   7257.23      -0.000000     0.001194     0.000001     0.000039
   7259.12      -0.000000     0.011537     0.000133     0.003668
   7260.86      -0.000000    -0.002129     0.000005     0.000125
   7265.92       0.000000     0.004574     0.000021     0.000577
   7266.37       0.000000    -0.040800     0.001665     0.045872
   7268.01       0.000000     0.001964     0.000004     0.000106
   7270.10      -0.000000     0.018311     0.000335     0.009240
   7272.29       0.000000     0.003407     0.000012     0.000320
   7274.91       0.000000    -0.003919     0.000015     0.000423
   7275.83      -0.000000     0.001980     0.000004     0.000108
   7277.55       0.000000     0.001101     0.000001     0.000033
   7279.62       0.000000    -0.002921     0.000009     0.000235
   7280.95       0.000000     0.029694     0.000882     0.024297
   7283.56      -0.000000     0.001739     0.000003     0.000083
   7284.67      -0.000000     0.028470     0.000811     0.022336
   7289.17      -0.000000    -0.001663     0.000003     0.000076
   7290.97       0.000000     0.004354     0.000019     0.000522
   7292.38      -0.000000     0.007331     0.000054     0.001481
   7294.77      -0.000000    -0.001045     0.000001     0.000030
   7295.57      -0.000000     0.057976     0.003361     0.092623
   7296.43       0.000000     0.002419     0.000006     0.000161
   7298.63       0.000000     0.014171     0.000201     0.005534
   7299.52      -0.000000     0.001281     0.000002     0.000045
   7299.93       0.000000     0.037933     0.001439     0.039651
   7302.66       0.000000    -0.003494     0.000012     0.000336
   7302.79      -0.000000    -0.008627     0.000074     0.002051
   7304.60      -0.000000     0.018964     0.000360     0.009910
   7307.53       0.000000     0.009128     0.000083     0.002296
   7309.26       0.000000     0.002170     0.000005     0.000130
   7312.99       0.000000     0.007529     0.000057     0.001562
   7320.14       0.000000    -0.001023     0.000001     0.000029
   7322.77       0.000000    -0.002877     0.000008     0.000228
   7324.07      -0.000000    -0.002548     0.000006     0.000179
   7326.44       0.000000    -0.040032     0.001603     0.044162
   7329.99      -0.000000    -0.005475     0.000030     0.000826
   7330.72      -0.000000    -0.001289     0.000002     0.000046
   7331.54      -0.000000     0.002574     0.000007     0.000183
   7333.23       0.000000     0.013905     0.000193     0.005328
   7333.65      -0.000000     0.003876     0.000015     0.000414
   7333.93       0.000000     0.004756     0.000023     0.000623
   7334.00      -0.000000     0.003518     0.000012     0.000341
   7334.69      -0.000000    -0.003104     0.000010     0.000266
   7337.54       0.000000    -0.001697     0.000003     0.000079
   7337.75       0.000000     0.011499     0.000132     0.003644
   7338.38       0.000000    -0.002694     0.000007     0.000200
   7338.86       0.000000     0.019184     0.000368     0.010142
   7340.73      -0.000000     0.004713     0.000022     0.000612
   7344.40      -0.000000    -0.037365     0.001396     0.038473
   7344.58       0.000000    -0.027792     0.000772     0.021285
   7348.13       0.000000     0.001356     0.000002     0.000051
   7348.39       0.000000    -0.001397     0.000002     0.000054
   7348.89      -0.000000    -0.002372     0.000006     0.000155
   7352.36      -0.000000    -0.022795     0.000520     0.014319
   7353.14       0.000000    -0.001653     0.000003     0.000075
   7357.04       0.000000     0.001119     0.000001     0.000035
   7359.52      -0.000000     0.004646     0.000022     0.000595
   7366.19      -0.000000     0.003259     0.000011     0.000293
   7367.54      -0.000000     0.011119     0.000124     0.003407
   7367.96       0.000000     0.007493     0.000056     0.001547
   7368.24       0.000000    -0.001015     0.000001     0.000028
   7369.26       0.000000     0.018207     0.000332     0.009135
   7371.28      -0.000000     0.007038     0.000050     0.001365
   7371.33       0.000000     0.057450     0.003301     0.090952
   7372.26      -0.000000     0.038153     0.001456     0.040113
   7375.00       0.000000     0.005591     0.000031     0.000861
   7375.62       0.000000     0.003266     0.000011     0.000294
   7382.09       0.000000    -0.018956     0.000359     0.009902
   7382.35       0.000000     0.001801     0.000003     0.000089
   7388.81      -0.000000    -0.017768     0.000316     0.008700
   7389.46       0.000000    -0.012490     0.000156     0.004299
   7391.90      -0.000000     0.001220     0.000001     0.000041
   7395.21       0.000000     0.001846     0.000003     0.000094
   7395.37       0.000000    -0.001049     0.000001     0.000030
   7395.40      -0.000000    -0.001399     0.000002     0.000054
   7396.19       0.000000    -0.005840     0.000034     0.000940
   7396.61       0.000000     0.021271     0.000452     0.012468
   7401.95       0.000000     0.001592     0.000003     0.000070
   7403.27      -0.000000     0.010569     0.000112     0.003078
   7406.13      -0.000000     0.002010     0.000004     0.000111
   7408.00       0.000000     0.007590     0.000058     0.001588
   7408.59      -0.000000     0.008061     0.000065     0.001790
   7409.07      -0.000000     0.015482     0.000240     0.006606
   7414.53       0.000000    -0.021093     0.000445     0.012260
   7415.64       0.000000     0.001016     0.000001     0.000028
   7417.68       0.000000    -0.007843     0.000062     0.001695
   7422.17       0.000000     0.001003     0.000001     0.000028
   7428.77      -0.000000     0.009006     0.000081     0.002235
   7432.62      -0.000000    -0.005654     0.000032     0.000881
   7436.88      -0.000000    -0.002304     0.000005     0.000146
   7439.10      -0.000000     0.001302     0.000002     0.000047
   7443.94       0.000000     0.022168     0.000491     0.013542
   7444.89       0.000000    -0.012509     0.000156     0.004312
   7447.75       0.000000     0.029659     0.000880     0.024241
   7449.18       0.000000     0.036915     0.001363     0.037552
   7455.02      -0.000000    -0.037444     0.001402     0.038636
   7458.14      -0.000000    -0.001129     0.000001     0.000035
   7458.36      -0.000000     0.001409     0.000002     0.000055
   7459.40      -0.000000    -0.002895     0.000008     0.000231
   7461.71       0.000000     0.006095     0.000037     0.001024
   7463.11       0.000000     0.004697     0.000022     0.000608
   7469.14      -0.000000     0.003056     0.000009     0.000257
   7471.77       0.000000    -0.005188     0.000027     0.000742
   7472.23       0.000000     0.001663     0.000003     0.000076
   7472.66      -0.000000     0.006215     0.000039     0.001064
   7478.62       0.000000     0.008967     0.000080     0.002216
   7479.52       0.000000    -0.007028     0.000049     0.001361
   7480.29      -0.000000    -0.006414     0.000041     0.001134
   7480.84       0.000000    -0.003651     0.000013     0.000367
   7481.49      -0.000000    -0.006878     0.000047     0.001303
   7484.83      -0.000000     0.016086     0.000259     0.007131
   7485.62       0.000000     0.007875     0.000062     0.001709
   7486.84      -0.000000     0.001852     0.000003     0.000095
   7487.31      -0.000000    -0.001980     0.000004     0.000108
   7487.60      -0.000000     0.044501     0.001980     0.054572
   7490.90       0.000000     0.021165     0.000448     0.012344
   7491.35       0.000000    -0.002922     0.000009     0.000235
   7492.41      -0.000000    -0.011280     0.000127     0.003506
   7492.89       0.000000    -0.004762     0.000023     0.000625
   7493.85      -0.000000    -0.001100     0.000001     0.000033
   7496.37      -0.000000     0.001620     0.000003     0.000072
   7497.47      -0.000000    -0.001782     0.000003     0.000087
   7498.69       0.000000    -0.001703     0.000003     0.000080
   7500.03       0.000000     0.001775     0.000003     0.000087
   7502.56       0.000000     0.001102     0.000001     0.000033
   7505.08       0.000000     0.010374     0.000108     0.002966
   7509.58       0.000000    -0.007733     0.000060     0.001648
   7509.99       0.000000     0.003788     0.000014     0.000395
   7510.34       0.000000    -0.003371     0.000011     0.000313
   7511.53      -0.000000    -0.002321     0.000005     0.000148
   7512.98      -0.000000     0.016967     0.000288     0.007933
   7514.22      -0.000000    -0.008149     0.000066     0.001830
   7516.57       0.000000    -0.015387     0.000237     0.006525
   7518.17      -0.000000    -0.013306     0.000177     0.004879
   7519.21       0.000000    -0.021197     0.000449     0.012382
   7521.35      -0.000000    -0.005515     0.000030     0.000838
   7523.80      -0.000000     0.001820     0.000003     0.000091
   7528.49      -0.000000    -0.001290     0.000002     0.000046
   7530.03      -0.000000     0.009476     0.000090     0.002474
   7531.76      -0.000000    -0.002981     0.000009     0.000245
   7532.04       0.000000    -0.002658     0.000007     0.000195
   7534.41       0.000000    -0.055292     0.003057     0.084247
   7536.59      -0.000000    -0.005088     0.000026     0.000713
   7537.88       0.000000    -0.002570     0.000007     0.000182
   7538.10      -0.000000    -0.005079     0.000026     0.000711
   7540.71       0.000000    -0.013399     0.000180     0.004947
   7541.86       0.000000     0.001300     0.000002     0.000047
   7542.95       0.000000    -0.004518     0.000020     0.000562
   7544.17      -0.000000     0.004319     0.000019     0.000514
   7551.33       0.000000    -0.011389     0.000130     0.003574
   7553.60       0.000000     0.001164     0.000001     0.000037
   7555.07      -0.000000     0.001189     0.000001     0.000039
   7555.58       0.000000     0.007343     0.000054     0.001486
   7556.78       0.000000    -0.012880     0.000166     0.004571
   7558.74       0.000000     0.017770     0.000316     0.008701
   7561.04       0.000000    -0.019053     0.000363     0.010004
   7562.69       0.000000     0.007367     0.000054     0.001496
   7565.82       0.000000     0.001127     0.000001     0.000035
   7568.37       0.000000     0.003267     0.000011     0.000294
   7571.08       0.000000     0.015615     0.000244     0.006719
   7575.68       0.000000    -0.001006     0.000001     0.000028
   7576.61      -0.000000    -0.005856     0.000034     0.000945
   7582.16      -0.000000    -0.006683     0.000045     0.001231
   7587.35       0.000000     0.003946     0.000016     0.000429
   7589.86       0.000000    -0.007855     0.000062     0.001700
   7592.23      -0.000000    -0.001059     0.000001     0.000031
   7593.83      -0.000000     0.001292     0.000002     0.000046
   7594.97      -0.000000    -0.002286     0.000005     0.000144
   7595.19      -0.000000     0.008480     0.000072     0.001982
   7596.09       0.000000     0.009075     0.000082     0.002269
   7599.33       0.000000     0.014344     0.000206     0.005670
   7609.29       0.000000     0.012619     0.000159     0.004388
   7609.91      -0.000000     0.016013     0.000256     0.007066
   7614.43      -0.000000     0.003210     0.000010     0.000284
   7617.15       0.000000    -0.002552     0.000007     0.000179
   7619.98      -0.000000     0.012501     0.000156     0.004307
   7620.57       0.000000     0.002803     0.000008     0.000216
   7624.16       0.000000    -0.009680     0.000094     0.002582
   7627.67      -0.000000     0.016163     0.000261     0.007199
   7633.09      -0.000000     0.010071     0.000101     0.002795
   7635.42       0.000000    -0.015818     0.000250     0.006895
   7636.24      -0.000000    -0.004137     0.000017     0.000472
   7638.00       0.000000    -0.034949     0.001221     0.033659
   7640.85       0.000000     0.009864     0.000097     0.002681
   7641.90      -0.000000     0.007969     0.000064     0.001750
   7643.23       0.000000     0.009713     0.000094     0.002600
   7643.68       0.000000    -0.001384     0.000002     0.000053
   7646.45      -0.000000    -0.001719     0.000003     0.000081
   7647.98       0.000000     0.004644     0.000022     0.000594
   7652.79      -0.000000     0.002641     0.000007     0.000192
   7653.37       0.000000     0.015313     0.000234     0.006462
   7654.51      -0.000000     0.003692     0.000014     0.000376
   7659.84       0.000000    -0.003053     0.000009     0.000257
   7660.94      -0.000000    -0.010691     0.000114     0.003150
   7662.79      -0.000000     0.001581     0.000002     0.000069
   7664.62      -0.000000    -0.001797     0.000003     0.000089
   7666.33      -0.000000     0.009863     0.000097     0.002681
   7666.66       0.000000     0.006979     0.000049     0.001342
   7668.47      -0.000000     0.032533     0.001058     0.029166
   7671.91      -0.000000    -0.005026     0.000025     0.000696
   7673.15      -0.000000     0.006589     0.000043     0.001196
   7674.90      -0.000000    -0.043948     0.001931     0.053224
   7675.48       0.000000    -0.002584     0.000007     0.000184
   7677.06      -0.000000    -0.005542     0.000031     0.000846
   7678.96      -0.000000     0.003184     0.000010     0.000279
   7679.86       0.000000     0.012395     0.000154     0.004233
   7681.08       0.000000    -0.009998     0.000100     0.002754
   7686.77       0.000000     0.001159     0.000001     0.000037
   7687.16       0.000000    -0.001499     0.000002     0.000062
   7691.16       0.000000    -0.001856     0.000003     0.000095
   7692.34      -0.000000    -0.010848     0.000118     0.003243
   7693.72       0.000000    -0.003100     0.000010     0.000265
   7695.61       0.000000     0.005038     0.000025     0.000700
   7699.44       0.000000    -0.002429     0.000006     0.000163
   7699.78       0.000000     0.003797     0.000014     0.000397
   7701.42      -0.000000     0.012769     0.000163     0.004493
   7704.24       0.000000     0.004211     0.000018     0.000489
   7705.37       0.000000    -0.003284     0.000011     0.000297
   7707.19       0.000000     0.033422     0.001117     0.030783
   7709.19      -0.000000     0.008834     0.000078     0.002151
   7710.14      -0.000000    -0.006451     0.000042     0.001147
   7711.03       0.000000    -0.001313     0.000002     0.000047
   7711.61      -0.000000    -0.051685     0.002671     0.073614
   7714.67      -0.000000     0.003492     0.000012     0.000336
   7716.58      -0.000000    -0.003256     0.000011     0.000292
   7717.85      -0.000000     0.001820     0.000003     0.000091
   7720.63      -0.000000    -0.004003     0.000016     0.000441
   7720.81      -0.000000     0.001630     0.000003     0.000073
   7728.54      -0.000000    -0.002897     0.000008     0.000231
   7729.24      -0.000000     0.002770     0.000008     0.000211
   7730.81      -0.000000    -0.009780     0.000096     0.002636
   7732.68       0.000000    -0.003110     0.000010     0.000267
   7735.86      -0.000000     0.005634     0.000032     0.000875
   7737.78      -0.000000     0.019275     0.000372     0.010238
   7743.86      -0.000000     0.001220     0.000001     0.000041
   7744.49      -0.000000    -0.002534     0.000006     0.000177
   7750.50       0.000000    -0.051785     0.002682     0.073898
   7752.94      -0.000000    -0.014463     0.000209     0.005764
   7755.45       0.000000    -0.001254     0.000002     0.000043
   7756.20       0.000000     0.006511     0.000042     0.001168
   7759.13       0.000000    -0.012311     0.000152     0.004177
   7759.80      -0.000000    -0.005345     0.000029     0.000787
   7763.20      -0.000000    -0.002157     0.000005     0.000128
   7767.30       0.000000     0.001018     0.000001     0.000029
   7772.31       0.000000     0.008930     0.000080     0.002197
   7774.08       0.000000    -0.010835     0.000117     0.003235
   7775.72       0.000000     0.007566     0.000057     0.001577
   7776.30      -0.000000     0.023757     0.000564     0.015553
   7777.75       0.000000     0.004878     0.000024     0.000656
   7780.74      -0.000000     0.002086     0.000004     0.000120
   7782.36       0.000000     0.016051     0.000258     0.007100
   7783.82      -0.000000     0.003884     0.000015     0.000416
   7786.19       0.000000     0.019438     0.000378     0.010412
   7787.34       0.000000    -0.001136     0.000001     0.000036
   7790.03      -0.000000    -0.010459     0.000109     0.003015
   7791.28      -0.000000     0.001058     0.000001     0.000031
   7792.02      -0.000000    -0.008728     0.000076     0.002099
   7797.04      -0.000000    -0.024086     0.000580     0.015987
   7800.45      -0.000000    -0.001897     0.000004     0.000099
   7804.59       0.000000    -0.004012     0.000016     0.000444
   7805.59       0.000000     0.003672     0.000013     0.000372
   7811.12      -0.000000     0.007679     0.000059     0.001625
   7812.80      -0.000000    -0.036242     0.001313     0.036195
   7819.20      -0.000000    -0.015572     0.000242     0.006682
   7820.30       0.000000    -0.014557     0.000212     0.005839
   7821.62      -0.000000    -0.014405     0.000208     0.005718
   7822.41      -0.000000     0.010427     0.000109     0.002996
   7823.97       0.000000     0.040512     0.001641     0.045226
   7826.94       0.000000    -0.009254     0.000086     0.002360
   7828.49       0.000000     0.020415     0.000417     0.011485
   7829.70       0.000000    -0.028001     0.000784     0.021606
   7831.95      -0.000000    -0.010023     0.000100     0.002768
   7832.91       0.000000    -0.010353     0.000107     0.002954
   7836.01       0.000000     0.010891     0.000119     0.003269
   7836.96       0.000000    -0.007698     0.000059     0.001633
   7839.01       0.000000     0.005225     0.000027     0.000752
   7839.82       0.000000    -0.002961     0.000009     0.000242
   7843.45      -0.000000    -0.003399     0.000012     0.000318
   7845.33       0.000000    -0.001660     0.000003     0.000076
   7852.33       0.000000     0.001897     0.000004     0.000099
   7854.37       0.000000    -0.002890     0.000008     0.000230
   7856.46       0.000000     0.034845     0.001214     0.033459
   7857.93      -0.000000     0.008134     0.000066     0.001823
   7859.36       0.000000     0.016786     0.000282     0.007765
   7860.43      -0.000000     0.015817     0.000250     0.006894
   7863.68      -0.000000    -0.002192     0.000005     0.000132
   7865.14       0.000000    -0.001868     0.000003     0.000096
   7867.89      -0.000000    -0.009198     0.000085     0.002331
   7869.01       0.000000    -0.016420     0.000270     0.007430
   7872.20      -0.000000    -0.001508     0.000002     0.000063
   7874.16       0.000000    -0.006092     0.000037     0.001023
   7874.99       0.000000     0.014869     0.000221     0.006093
   7875.37      -0.000000     0.021116     0.000446     0.012287
   7879.37       0.000000     0.007026     0.000049     0.001360
   7881.37      -0.000000     0.012567     0.000158     0.004352
   7882.92       0.000000     0.019127     0.000366     0.010081
   7885.04       0.000000    -0.011629     0.000135     0.003727
   7886.16      -0.000000    -0.008184     0.000067     0.001846
   7887.36       0.000000    -0.001996     0.000004     0.000110
   7889.00       0.000000     0.001828     0.000003     0.000092
