Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:53:00 2021

Ground state energy = 26856.49 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   6138.33       0.000000     0.015402     0.000237     0.006077
   6138.51      -0.000000     0.019235     0.000370     0.009478
   6140.02      -0.000000    -0.025443     0.000647     0.016583
   6140.98      -0.000000     0.045177     0.002041     0.052282
   6141.49       0.000000     0.025429     0.000647     0.016564
   6144.99       0.000000    -0.002152     0.000005     0.000119
   6148.61      -0.000000    -0.003711     0.000014     0.000353
   6149.38      -0.000000     0.004373     0.000019     0.000490
   6150.55      -0.000000    -0.006765     0.000046     0.001172
   6151.00      -0.000000     0.003307     0.000011     0.000280
   6151.16       0.000000     0.002373     0.000006     0.000144
   6151.47      -0.000000     0.011173     0.000125     0.003198
   6151.67       0.000000     0.007573     0.000057     0.001469
   6152.53      -0.000000     0.001691     0.000003     0.000073
   6153.71      -0.000000    -0.013338     0.000178     0.004557
   6155.51      -0.000000     0.022575     0.000510     0.013055
   6155.98       0.000000     0.002636     0.000007     0.000178
   6158.01      -0.000000     0.003763     0.000014     0.000363
   6158.82      -0.000000    -0.006493     0.000042     0.001080
   6162.34       0.000000     0.003978     0.000016     0.000405
   6165.57       0.000000    -0.019317     0.000373     0.009558
   6166.04       0.000000     0.002225     0.000005     0.000127
   6167.97       0.000000    -0.004287     0.000018     0.000471
   6172.88      -0.000000     0.001730     0.000003     0.000077
   6177.74       0.000000     0.015344     0.000235     0.006031
   6179.58      -0.000000     0.064387     0.004146     0.106199
   6180.16       0.000000     0.030238     0.000914     0.023422
   6182.18       0.000000    -0.010233     0.000105     0.002682
   6188.38      -0.000000     0.001062     0.000001     0.000029
   6190.08       0.000000     0.005426     0.000029     0.000754
   6191.18       0.000000    -0.012077     0.000146     0.003736
   6191.25      -0.000000    -0.008264     0.000068     0.001750
   6194.68       0.000000    -0.005359     0.000029     0.000736
   6199.47      -0.000000     0.001250     0.000002     0.000040
   6204.60      -0.000000    -0.003270     0.000011     0.000274
   6205.83      -0.000000     0.007378     0.000054     0.001394
   6206.81       0.000000     0.008465     0.000072     0.001836
   6207.81       0.000000    -0.022950     0.000527     0.013492
   6207.86       0.000000     0.008478     0.000072     0.001841
   6209.24       0.000000    -0.052256     0.002731     0.069951
   6219.38       0.000000     0.001883     0.000004     0.000091
   6221.18       0.000000    -0.005052     0.000026     0.000654
   6224.05      -0.000000     0.008329     0.000069     0.001777
   6226.12       0.000000     0.001086     0.000001     0.000030
   6226.82       0.000000     0.001017     0.000001     0.000027
   6227.59       0.000000    -0.001591     0.000003     0.000065
   6229.15      -0.000000    -0.001217     0.000001     0.000038
   6232.64       0.000000    -0.003506     0.000012     0.000315
   6234.77       0.000000    -0.005238     0.000027     0.000703
   6237.49      -0.000000    -0.004479     0.000020     0.000514
   6239.71       0.000000    -0.001512     0.000002     0.000059
   6239.80      -0.000000    -0.002969     0.000009     0.000226
   6243.43       0.000000    -0.001032     0.000001     0.000027
   6246.42      -0.000000    -0.049583     0.002458     0.062978
   6246.49      -0.000000     0.004826     0.000023     0.000597
   6247.39      -0.000000    -0.047719     0.002277     0.058333
   6248.21       0.000000    -0.004491     0.000020     0.000517
   6260.45       0.000000     0.003122     0.000010     0.000250
   6261.22       0.000000     0.003938     0.000016     0.000397
   6261.99      -0.000000     0.003587     0.000013     0.000330
   6262.27       0.000000     0.013853     0.000192     0.004916
   6263.22      -0.000000     0.004687     0.000022     0.000563
   6264.47       0.000000     0.001591     0.000003     0.000065
   6265.11      -0.000000     0.001509     0.000002     0.000058
   6267.27      -0.000000     0.003284     0.000011     0.000276
   6275.28       0.000000    -0.005004     0.000025     0.000641
   6282.88      -0.000000    -0.009046     0.000082     0.002096
   6286.32       0.000000    -0.002734     0.000007     0.000191
   6287.21       0.000000     0.006527     0.000043     0.001091
   6287.28       0.000000    -0.012119     0.000147     0.003762
   6287.59      -0.000000    -0.022656     0.000513     0.013149
   6288.45      -0.000000     0.008272     0.000068     0.001753
   6290.43       0.000000     0.008035     0.000065     0.001654
   6292.66      -0.000000     0.011065     0.000122     0.003136
   6294.48      -0.000000    -0.006380     0.000041     0.001043
   6299.54      -0.000000     0.006603     0.000044     0.001117
   6301.57       0.000000     0.008973     0.000081     0.002063
   6302.65       0.000000    -0.006232     0.000039     0.000995
   6302.91       0.000000     0.038643     0.001493     0.038253
   6303.20      -0.000000     0.010214     0.000104     0.002673
   6303.60       0.000000     0.002294     0.000005     0.000135
   6307.97       0.000000    -0.041481     0.001721     0.044078
   6310.15       0.000000     0.009635     0.000093     0.002378
   6310.23      -0.000000     0.011148     0.000124     0.003184
   6313.46      -0.000000    -0.011696     0.000137     0.003504
   6313.86      -0.000000     0.003409     0.000012     0.000298
   6316.95       0.000000     0.006333     0.000040     0.001027
   6319.14      -0.000000     0.007968     0.000063     0.001626
   6328.43      -0.000000    -0.002660     0.000007     0.000181
   6329.26       0.000000    -0.003214     0.000010     0.000265
   6329.54       0.000000     0.011754     0.000138     0.003539
   6330.21      -0.000000     0.003368     0.000011     0.000291
   6330.53       0.000000     0.013212     0.000175     0.004472
   6332.32       0.000000     0.017520     0.000307     0.007863
   6332.52       0.000000    -0.002050     0.000004     0.000108
   6337.28       0.000000     0.005965     0.000036     0.000911
   6337.68       0.000000    -0.043673     0.001907     0.048860
   6341.28      -0.000000    -0.020240     0.000410     0.010494
   6345.12      -0.000000     0.004078     0.000017     0.000426
   6347.43      -0.000000    -0.007104     0.000050     0.001293
   6350.19      -0.000000    -0.009144     0.000084     0.002142
   6352.37      -0.000000     0.028893     0.000835     0.021384
   6354.60       0.000000     0.002144     0.000005     0.000118
   6355.99      -0.000000     0.006232     0.000039     0.000995
   6356.25       0.000000     0.024682     0.000609     0.015605
   6356.95      -0.000000     0.033065     0.001093     0.028007
   6360.16       0.000000     0.012684     0.000161     0.004121
   6361.49      -0.000000    -0.002343     0.000005     0.000141
   6367.14       0.000000    -0.003720     0.000014     0.000355
   6369.39       0.000000     0.039745     0.001580     0.040467
   6371.28      -0.000000     0.019101     0.000365     0.009346
   6374.52      -0.000000    -0.001404     0.000002     0.000050
   6377.41      -0.000000    -0.008912     0.000079     0.002034
   6377.91      -0.000000     0.019473     0.000379     0.009714
   6379.55      -0.000000    -0.001648     0.000003     0.000070
   6380.51       0.000000    -0.001122     0.000001     0.000032
   6382.91      -0.000000    -0.004865     0.000024     0.000606
   6384.26       0.000000     0.004278     0.000018     0.000469
   6387.63      -0.000000    -0.002263     0.000005     0.000131
   6388.86      -0.000000     0.009594     0.000092     0.002358
   6390.69       0.000000    -0.011837     0.000140     0.003589
   6391.72      -0.000000    -0.039417     0.001554     0.039800
   6393.90      -0.000000    -0.013352     0.000178     0.004567
   6396.10      -0.000000     0.003669     0.000013     0.000345
   6398.11       0.000000     0.021949     0.000482     0.012341
   6400.98      -0.000000     0.021990     0.000484     0.012387
   6405.06      -0.000000    -0.040555     0.001645     0.042132
   6408.27       0.000000    -0.002562     0.000007     0.000168
   6408.86      -0.000000    -0.005190     0.000027     0.000690
   6409.94       0.000000    -0.005624     0.000032     0.000810
   6410.81       0.000000     0.007353     0.000054     0.001385
   6412.59       0.000000    -0.005187     0.000027     0.000689
   6417.58      -0.000000    -0.007770     0.000060     0.001547
   6418.20       0.000000    -0.002777     0.000008     0.000198
   6427.58       0.000000    -0.001765     0.000003     0.000080
   6428.84       0.000000     0.001217     0.000001     0.000038
   6429.92      -0.000000     0.006798     0.000046     0.001184
   6431.23       0.000000    -0.003572     0.000013     0.000327
   6431.59       0.000000     0.004573     0.000021     0.000536
   6436.37      -0.000000    -0.003360     0.000011     0.000289
   6436.61      -0.000000     0.012171     0.000148     0.003794
   6439.04       0.000000    -0.001938     0.000004     0.000096
   6439.37       0.000000     0.005945     0.000035     0.000905
   6441.18       0.000000    -0.001487     0.000002     0.000057
   6442.78       0.000000     0.003664     0.000013     0.000344
   6446.49       0.000000     0.024887     0.000619     0.015866
   6451.17       0.000000     0.024440     0.000597     0.015301
   6451.75      -0.000000     0.002492     0.000006     0.000159
   6453.16       0.000000     0.004350     0.000019     0.000485
   6454.58       0.000000     0.003976     0.000016     0.000405
   6458.51      -0.000000    -0.001700     0.000003     0.000074
   6464.90       0.000000     0.005080     0.000026     0.000661
   6465.25      -0.000000     0.017870     0.000319     0.008180
   6467.50       0.000000     0.006194     0.000038     0.000983
   6470.17       0.000000    -0.003338     0.000011     0.000285
   6478.59       0.000000     0.012333     0.000152     0.003896
   6480.62       0.000000     0.013860     0.000192     0.004921
   6482.82      -0.000000    -0.006127     0.000038     0.000962
   6483.71      -0.000000     0.006336     0.000040     0.001028
   6485.01       0.000000     0.002547     0.000006     0.000166
   6485.10      -0.000000     0.003146     0.000010     0.000253
   6490.86      -0.000000    -0.032608     0.001063     0.027238
   6492.52       0.000000     0.003526     0.000012     0.000318
   6493.68       0.000000    -0.002468     0.000006     0.000156
   6495.18       0.000000    -0.003538     0.000013     0.000321
   6503.67      -0.000000     0.019462     0.000379     0.009702
   6504.20      -0.000000    -0.009477     0.000090     0.002301
   6506.29      -0.000000     0.007887     0.000062     0.001594
   6507.78       0.000000     0.001426     0.000002     0.000052
   6509.60      -0.000000     0.006991     0.000049     0.001252
   6512.79       0.000000     0.003170     0.000010     0.000257
   6515.21       0.000000    -0.002682     0.000007     0.000184
   6515.63      -0.000000    -0.006424     0.000041     0.001057
   6517.77       0.000000    -0.036849     0.001358     0.034784
   6518.48       0.000000     0.033101     0.001096     0.028068
   6519.09      -0.000000     0.040832     0.001667     0.042710
   6519.92      -0.000000    -0.003033     0.000009     0.000236
   6520.65      -0.000000     0.009466     0.000090     0.002295
   6521.29      -0.000000    -0.017464     0.000305     0.007813
   6522.81      -0.000000     0.005835     0.000034     0.000872
   6529.85      -0.000000    -0.001902     0.000004     0.000093
   6531.34       0.000000    -0.002256     0.000005     0.000130
   6534.23       0.000000     0.004396     0.000019     0.000495
   6535.47      -0.000000     0.001088     0.000001     0.000030
   6537.11      -0.000000    -0.005614     0.000032     0.000807
   6538.80       0.000000     0.034001     0.001156     0.029614
   6538.89       0.000000    -0.012219     0.000149     0.003825
   6540.73      -0.000000    -0.001124     0.000001     0.000032
   6545.05       0.000000     0.003514     0.000012     0.000316
   6547.11       0.000000    -0.064172     0.004118     0.105492
   6547.16      -0.000000    -0.009433     0.000089     0.002279
   6550.06      -0.000000    -0.008565     0.000073     0.001879
   6554.81       0.000000    -0.014137     0.000200     0.005119
   6556.61      -0.000000     0.028443     0.000809     0.020723
   6558.78       0.000000     0.007360     0.000054     0.001388
   6560.45      -0.000000    -0.004107     0.000017     0.000432
   6560.78       0.000000    -0.005689     0.000032     0.000829
   6564.48       0.000000     0.008500     0.000072     0.001851
   6565.67      -0.000000     0.003396     0.000012     0.000295
   6567.38       0.000000     0.001731     0.000003     0.000077
   6567.76      -0.000000     0.003046     0.000009     0.000238
   6567.92      -0.000000    -0.003092     0.000010     0.000245
   6570.80      -0.000000     0.020493     0.000420     0.010758
   6572.14       0.000000     0.017286     0.000299     0.007655
   6574.54      -0.000000    -0.005387     0.000029     0.000743
   6580.75      -0.000000     0.001196     0.000001     0.000037
   6585.58      -0.000000    -0.004789     0.000023     0.000588
   6586.76      -0.000000     0.007472     0.000056     0.001430
   6587.22      -0.000000    -0.006946     0.000048     0.001236
   6588.30      -0.000000     0.002724     0.000007     0.000190
   6588.42      -0.000000    -0.021338     0.000455     0.011663
   6589.50      -0.000000     0.011431     0.000131     0.003347
   6590.65      -0.000000    -0.001209     0.000001     0.000037
   6594.16      -0.000000    -0.004067     0.000017     0.000424
   6597.46      -0.000000    -0.001274     0.000002     0.000042
   6598.38      -0.000000     0.003450     0.000012     0.000305
   6600.74      -0.000000     0.005795     0.000034     0.000860
   6604.34      -0.000000    -0.005196     0.000027     0.000692
   6605.77      -0.000000     0.009044     0.000082     0.002095
   6605.99      -0.000000    -0.011873     0.000141     0.003611
   6607.83       0.000000    -0.002675     0.000007     0.000183
   6608.93       0.000000     0.001507     0.000002     0.000058
   6610.80      -0.000000    -0.019158     0.000367     0.009402
   6611.14      -0.000000     0.006640     0.000044     0.001129
   6615.19       0.000000    -0.054529     0.002973     0.076169
   6623.73       0.000000     0.001223     0.000001     0.000038
   6626.72      -0.000000     0.024612     0.000606     0.015518
   6626.96      -0.000000    -0.018192     0.000331     0.008478
   6629.82       0.000000    -0.002401     0.000006     0.000148
   6630.15       0.000000     0.002362     0.000006     0.000143
   6630.72      -0.000000     0.005841     0.000034     0.000874
   6631.04      -0.000000    -0.014015     0.000196     0.005032
   6631.62       0.000000    -0.003111     0.000010     0.000248
   6634.87       0.000000     0.002560     0.000007     0.000168
   6635.07      -0.000000     0.001497     0.000002     0.000057
   6635.39       0.000000     0.002110     0.000004     0.000114
   6641.42      -0.000000     0.005682     0.000032     0.000827
   6641.86       0.000000     0.008978     0.000081     0.002065
   6646.41      -0.000000     0.003293     0.000011     0.000278
   6649.88       0.000000     0.001309     0.000002     0.000044
   6653.42      -0.000000    -0.005035     0.000025     0.000649
   6653.57      -0.000000     0.001011     0.000001     0.000026
   6655.00      -0.000000    -0.001117     0.000001     0.000032
   6655.55      -0.000000     0.001390     0.000002     0.000050
   6656.01      -0.000000    -0.003924     0.000015     0.000394
   6656.46       0.000000    -0.006218     0.000039     0.000990
   6660.03       0.000000    -0.001416     0.000002     0.000051
   6664.95       0.000000    -0.001823     0.000003     0.000085
   6666.59       0.000000     0.014546     0.000212     0.005420
   6667.20       0.000000    -0.005576     0.000031     0.000796
   6668.30      -0.000000    -0.008595     0.000074     0.001892
   6668.51      -0.000000     0.010851     0.000118     0.003016
   6670.36       0.000000    -0.051522     0.002655     0.068000
   6672.06      -0.000000    -0.002134     0.000005     0.000117
   6672.08       0.000000    -0.004577     0.000021     0.000537
   6672.71       0.000000     0.006135     0.000038     0.000964
   6675.20      -0.000000     0.006769     0.000046     0.001174
   6677.03       0.000000     0.001641     0.000003     0.000069
   6677.33      -0.000000     0.001176     0.000001     0.000035
   6678.86       0.000000     0.001618     0.000003     0.000067
   6679.47       0.000000    -0.002795     0.000008     0.000200
   6683.41       0.000000    -0.012520     0.000157     0.004015
   6688.79      -0.000000    -0.006447     0.000042     0.001065
   6691.09       0.000000     0.001577     0.000002     0.000064
   6693.16       0.000000     0.003512     0.000012     0.000316
   6695.56      -0.000000    -0.018172     0.000330     0.008459
   6695.76       0.000000    -0.002179     0.000005     0.000122
   6697.79      -0.000000    -0.013193     0.000174     0.004459
   6698.17       0.000000    -0.009737     0.000095     0.002429
   6699.30       0.000000     0.012892     0.000166     0.004258
   6701.53       0.000000    -0.026120     0.000682     0.017477
   6709.63       0.000000    -0.042878     0.001839     0.047096
   6710.14      -0.000000    -0.013914     0.000194     0.004959
   6712.55       0.000000    -0.003427     0.000012     0.000301
   6713.73       0.000000     0.002070     0.000004     0.000110
   6715.32      -0.000000     0.011290     0.000127     0.003265
   6718.51       0.000000    -0.001187     0.000001     0.000036
   6719.42       0.000000    -0.002490     0.000006     0.000159
   6722.48      -0.000000    -0.032197     0.001037     0.026555
   6724.08      -0.000000     0.005649     0.000032     0.000818
   6724.87       0.000000     0.002786     0.000008     0.000199
   6729.37       0.000000     0.001089     0.000001     0.000030
   6735.07      -0.000000    -0.002294     0.000005     0.000135
   6736.49      -0.000000     0.015138     0.000229     0.005870
   6737.47      -0.000000    -0.025029     0.000626     0.016048
   6737.64       0.000000    -0.005160     0.000027     0.000682
   6738.76       0.000000     0.046381     0.002151     0.055107
   6743.66       0.000000     0.018180     0.000330     0.008466
   6744.31       0.000000    -0.007503     0.000056     0.001442
   6745.25       0.000000     0.002446     0.000006     0.000153
   6751.24       0.000000     0.003410     0.000012     0.000298
   6751.63       0.000000    -0.004848     0.000024     0.000602
   6754.19      -0.000000    -0.006641     0.000044     0.001130
   6756.21       0.000000     0.001308     0.000002     0.000044
   6761.76      -0.000000    -0.001008     0.000001     0.000026
   6764.58      -0.000000    -0.001554     0.000002     0.000062
   6764.71      -0.000000     0.028098     0.000789     0.020224
   6764.93      -0.000000    -0.007461     0.000056     0.001426
   6768.45       0.000000    -0.001483     0.000002     0.000056
   6769.81       0.000000     0.001167     0.000001     0.000035
   6776.20      -0.000000     0.031824     0.001013     0.025943
   6777.08       0.000000     0.003805     0.000014     0.000371
   6777.36       0.000000    -0.025471     0.000649     0.016619
   6778.00      -0.000000    -0.002358     0.000006     0.000142
   6779.66      -0.000000     0.005291     0.000028     0.000717
   6780.54       0.000000     0.012966     0.000168     0.004306
   6781.19       0.000000    -0.004740     0.000022     0.000575
   6783.88      -0.000000     0.009057     0.000082     0.002101
   6785.45      -0.000000    -0.009194     0.000085     0.002166
   6785.88      -0.000000     0.008401     0.000071     0.001808
   6791.35      -0.000000    -0.003063     0.000009     0.000240
   6792.46       0.000000    -0.010019     0.000100     0.002572
   6793.27       0.000000     0.003090     0.000010     0.000245
   6797.19      -0.000000     0.001928     0.000004     0.000095
   6805.19      -0.000000     0.009898     0.000098     0.002510
   6812.14       0.000000     0.012309     0.000152     0.003881
   6813.25       0.000000    -0.004678     0.000022     0.000561
   6817.34      -0.000000     0.001588     0.000003     0.000065
   6817.78      -0.000000    -0.005661     0.000032     0.000821
   6819.05       0.000000     0.021288     0.000453     0.011608
   6821.21       0.000000    -0.008865     0.000079     0.002013
   6822.10      -0.000000    -0.002633     0.000007     0.000178
   6822.39       0.000000    -0.001944     0.000004     0.000097
   6822.92      -0.000000    -0.013812     0.000191     0.004887
   6825.47       0.000000    -0.003745     0.000014     0.000359
   6830.09       0.000000     0.004760     0.000023     0.000580
   6831.78      -0.000000     0.002778     0.000008     0.000198
   6832.88       0.000000     0.021313     0.000454     0.011637
   6834.39       0.000000    -0.022546     0.000508     0.013022
   6837.30      -0.000000    -0.001644     0.000003     0.000069
   6837.73      -0.000000     0.004376     0.000019     0.000491
   6840.22      -0.000000    -0.003442     0.000012     0.000304
   6843.56       0.000000     0.011343     0.000129     0.003296
   6843.69       0.000000    -0.005688     0.000032     0.000829
   6844.21       0.000000     0.002953     0.000009     0.000223
   6847.00      -0.000000     0.005847     0.000034     0.000876
   6847.76      -0.000000    -0.013219     0.000175     0.004476
   6850.02       0.000000    -0.006840     0.000047     0.001199
   6850.98      -0.000000    -0.004875     0.000024     0.000609
   6856.88      -0.000000    -0.003958     0.000016     0.000401
   6857.76      -0.000000     0.002160     0.000005     0.000120
   6859.67      -0.000000    -0.009181     0.000084     0.002159
   6860.91      -0.000000     0.013638     0.000186     0.004765
   6861.29      -0.000000    -0.010665     0.000114     0.002914
   6862.45       0.000000    -0.006542     0.000043     0.001096
   6863.24       0.000000     0.003238     0.000010     0.000269
   6864.60      -0.000000     0.028210     0.000796     0.020386
   6865.73       0.000000     0.002484     0.000006     0.000158
   6868.53       0.000000    -0.003696     0.000014     0.000350
   6869.03       0.000000     0.004789     0.000023     0.000588
   6869.66       0.000000    -0.001046     0.000001     0.000028
   6873.90       0.000000    -0.007366     0.000054     0.001390
   6877.61       0.000000     0.004410     0.000019     0.000498
   6884.24       0.000000    -0.025336     0.000642     0.016444
   6885.71      -0.000000    -0.004990     0.000025     0.000638
   6886.61      -0.000000     0.027652     0.000765     0.019587
   6889.21      -0.000000    -0.030367     0.000922     0.023622
   6891.32       0.000000     0.012587     0.000158     0.004058
   6893.46      -0.000000     0.079665     0.006346     0.162576
   6897.10       0.000000    -0.009209     0.000085     0.002172
   6897.28      -0.000000    -0.025975     0.000675     0.017283
   6898.65       0.000000    -0.017196     0.000296     0.007575
   6900.65      -0.000000    -0.001474     0.000002     0.000056
   6901.33       0.000000    -0.008553     0.000073     0.001874
   6902.92       0.000000     0.004788     0.000023     0.000587
   6904.81       0.000000    -0.001786     0.000003     0.000082
   6906.26       0.000000     0.019426     0.000377     0.009667
   6906.89       0.000000    -0.002866     0.000008     0.000210
   6907.46       0.000000     0.001666     0.000003     0.000071
   6914.37       0.000000    -0.001894     0.000004     0.000092
   6918.92      -0.000000    -0.006837     0.000047     0.001197
   6919.04      -0.000000     0.012422     0.000154     0.003953
   6920.24       0.000000     0.001428     0.000002     0.000052
   6923.98       0.000000     0.003717     0.000014     0.000354
   6926.20      -0.000000     0.004547     0.000021     0.000530
   6928.30      -0.000000     0.020532     0.000422     0.010799
   6929.68       0.000000     0.032346     0.001046     0.026802
   6930.78       0.000000    -0.005767     0.000033     0.000852
   6931.19       0.000000     0.002669     0.000007     0.000183
   6931.35       0.000000    -0.016543     0.000274     0.007010
   6940.84       0.000000     0.005987     0.000036     0.000918
   6943.12      -0.000000     0.002708     0.000007     0.000188
   6944.89      -0.000000    -0.001003     0.000001     0.000026
   6945.01      -0.000000     0.003726     0.000014     0.000356
   6946.71       0.000000     0.003072     0.000009     0.000242
   6947.29       0.000000    -0.011539     0.000133     0.003411
   6947.76      -0.000000    -0.003287     0.000011     0.000277
   6956.73       0.000000    -0.002365     0.000006     0.000143
   6958.56      -0.000000    -0.030377     0.000923     0.023638
   6959.36       0.000000    -0.010865     0.000118     0.003024
   6963.77      -0.000000     0.003008     0.000009     0.000232
   6964.76       0.000000     0.001108     0.000001     0.000031
   6966.75      -0.000000     0.008090     0.000065     0.001677
   6968.14       0.000000     0.001066     0.000001     0.000029
   6969.25       0.000000    -0.006248     0.000039     0.001000
   6971.34      -0.000000    -0.006584     0.000043     0.001110
   6971.73       0.000000    -0.004972     0.000025     0.000633
   6972.96      -0.000000    -0.006061     0.000037     0.000941
   6975.86      -0.000000     0.021115     0.000446     0.011421
   6977.50       0.000000     0.003437     0.000012     0.000303
   6978.18       0.000000    -0.003067     0.000009     0.000241
   6980.79       0.000000     0.011869     0.000141     0.003609
   6984.11       0.000000     0.002866     0.000008     0.000210
   6985.21       0.000000    -0.006874     0.000047     0.001210
   6989.86      -0.000000     0.003188     0.000010     0.000260
   6994.94       0.000000    -0.006548     0.000043     0.001098
   6995.51      -0.000000    -0.015406     0.000237     0.006080
   6995.70      -0.000000     0.002843     0.000008     0.000207
   6997.73      -0.000000    -0.004781     0.000023     0.000586
   7003.99       0.000000    -0.001459     0.000002     0.000055
   7008.59      -0.000000    -0.001621     0.000003     0.000067
   7008.77      -0.000000     0.006913     0.000048     0.001224
   7010.72      -0.000000    -0.009122     0.000083     0.002132
   7012.85       0.000000    -0.003255     0.000011     0.000271
   7014.17      -0.000000    -0.008045     0.000065     0.001658
   7015.09      -0.000000     0.003491     0.000012     0.000312
   7019.14       0.000000     0.001836     0.000003     0.000086
   7019.60       0.000000    -0.001109     0.000001     0.000031
   7023.65      -0.000000     0.001474     0.000002     0.000056
   7023.88       0.000000     0.002024     0.000004     0.000105
   7025.20       0.000000    -0.002523     0.000006     0.000163
   7031.64       0.000000     0.001178     0.000001     0.000036
   7034.04       0.000000    -0.018238     0.000333     0.008521
   7034.38       0.000000     0.006245     0.000039     0.000999
   7035.73      -0.000000     0.010311     0.000106     0.002724
   7037.57       0.000000     0.020945     0.000439     0.011237
   7038.49      -0.000000     0.006383     0.000041     0.001044
   7039.96      -0.000000    -0.031722     0.001006     0.025778
   7041.64      -0.000000     0.005187     0.000027     0.000689
   7044.03      -0.000000    -0.006822     0.000047     0.001192
   7044.62       0.000000    -0.005097     0.000026     0.000666
   7047.72       0.000000     0.009829     0.000097     0.002475
   7048.36      -0.000000     0.015000     0.000225     0.005763
   7050.31       0.000000     0.018289     0.000334     0.008569
   7050.92      -0.000000     0.031299     0.000980     0.025094
   7051.91       0.000000     0.019791     0.000392     0.010033
   7053.10       0.000000    -0.002691     0.000007     0.000186
   7061.07       0.000000    -0.017984     0.000323     0.008285
   7063.93       0.000000     0.003595     0.000013     0.000331
   7064.07       0.000000    -0.001109     0.000001     0.000032
   7066.67       0.000000     0.001465     0.000002     0.000055
   7068.42      -0.000000     0.004135     0.000017     0.000438
   7073.82       0.000000    -0.034795     0.001211     0.031013
   7073.86       0.000000     0.020527     0.000421     0.010794
   7076.27      -0.000000     0.001018     0.000001     0.000027
   7077.39       0.000000     0.041469     0.001720     0.044053
   7077.81       0.000000    -0.008927     0.000080     0.002041
   7080.10      -0.000000    -0.005365     0.000029     0.000737
   7083.32      -0.000000     0.004509     0.000020     0.000521
   7084.58      -0.000000    -0.020735     0.000430     0.011013
   7089.16       0.000000     0.008089     0.000065     0.001676
   7093.43      -0.000000    -0.004666     0.000022     0.000558
   7095.44      -0.000000     0.005872     0.000034     0.000883
   7097.04       0.000000     0.003186     0.000010     0.000260
   7098.11       0.000000    -0.003968     0.000016     0.000403
   7100.68      -0.000000    -0.020159     0.000406     0.010410
   7101.84       0.000000    -0.018695     0.000350     0.008953
   7102.81       0.000000     0.007012     0.000049     0.001259
   7105.55      -0.000000     0.008500     0.000072     0.001851
   7106.00       0.000000     0.018272     0.000334     0.008552
   7108.51       0.000000    -0.028759     0.000827     0.021187
   7110.15      -0.000000    -0.003544     0.000013     0.000322
   7117.15       0.000000     0.006348     0.000040     0.001032
   7118.56      -0.000000     0.014259     0.000203     0.005208
   7119.47      -0.000000    -0.006466     0.000042     0.001071
   7121.94       0.000000    -0.002210     0.000005     0.000125
   7123.07      -0.000000    -0.012060     0.000145     0.003726
   7124.08       0.000000    -0.003558     0.000013     0.000324
   7127.03      -0.000000    -0.002180     0.000005     0.000122
   7129.34       0.000000    -0.006557     0.000043     0.001101
   7130.97       0.000000     0.002887     0.000008     0.000213
   7133.77      -0.000000     0.001892     0.000004     0.000092
   7135.13      -0.000000    -0.004632     0.000021     0.000550
   7135.84       0.000000    -0.006560     0.000043     0.001102
   7139.03      -0.000000    -0.009623     0.000093     0.002372
   7139.84       0.000000    -0.006929     0.000048     0.001230
   7142.48       0.000000     0.009773     0.000096     0.002447
   7144.39       0.000000    -0.036181     0.001309     0.033533
   7145.74      -0.000000    -0.017722     0.000314     0.008046
   7146.09       0.000000    -0.036061     0.001300     0.033312
   7149.33       0.000000     0.013314     0.000177     0.004541
   7149.86      -0.000000     0.010329     0.000107     0.002733
   7157.45      -0.000000     0.003539     0.000013     0.000321
   7159.25      -0.000000    -0.005808     0.000034     0.000864
   7160.91      -0.000000     0.017165     0.000295     0.007548
   7161.66       0.000000     0.004321     0.000019     0.000478
   7162.67       0.000000    -0.006675     0.000045     0.001141
   7165.25      -0.000000    -0.002505     0.000006     0.000161
   7171.87      -0.000000     0.001329     0.000002     0.000045
   7176.54       0.000000    -0.001186     0.000001     0.000036
   7181.87       0.000000    -0.006188     0.000038     0.000981
   7183.58       0.000000     0.001344     0.000002     0.000046
   7184.95      -0.000000     0.018882     0.000357     0.009133
   7186.31      -0.000000    -0.005171     0.000027     0.000685
   7188.36      -0.000000     0.002405     0.000006     0.000148
   7189.23       0.000000     0.008780     0.000077     0.001975
   7190.68       0.000000    -0.005213     0.000027     0.000696
   7194.46       0.000000     0.011892     0.000141     0.003623
   7198.28       0.000000    -0.021316     0.000454     0.011639
   7198.83      -0.000000    -0.017349     0.000301     0.007711
   7200.19      -0.000000     0.007516     0.000056     0.001447
   7202.10       0.000000     0.005751     0.000033     0.000847
   7203.53      -0.000000     0.001108     0.000001     0.000031
   7205.75      -0.000000    -0.018388     0.000338     0.008662
   7206.60      -0.000000     0.004372     0.000019     0.000490
   7209.02       0.000000     0.002073     0.000004     0.000110
   7211.98       0.000000    -0.012119     0.000147     0.003762
   7215.62       0.000000     0.006221     0.000039     0.000991
   7225.67       0.000000    -0.011151     0.000124     0.003186
   7227.93       0.000000     0.015683     0.000246     0.006300
   7229.06       0.000000    -0.011629     0.000135     0.003465
   7229.91      -0.000000    -0.007597     0.000058     0.001478
   7230.65      -0.000000     0.023461     0.000550     0.014100
