Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 17 13:56:19 2021

Ground state energy = 26772.61 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   6020.35      -0.000000     0.016312     0.000266     0.059055
   6024.17       0.000000     0.018037     0.000325     0.072212
   6027.98      -0.000000     0.017121     0.000293     0.065060
   6033.13       0.000000     0.019048     0.000363     0.080526
   6036.30       0.000000    -0.024772     0.000614     0.136199
   6040.36      -0.000000    -0.042764     0.001829     0.405900
   6043.18       0.000000    -0.034902     0.001218     0.270367
   6047.11      -0.000000    -0.021146     0.000447     0.099251
   6051.67      -0.000000     0.017219     0.000297     0.065810
   6056.18       0.000000     0.017455     0.000305     0.067622
   6059.80       0.000000    -0.023702     0.000562     0.124690
   6063.79      -0.000000    -0.021052     0.000443     0.098365
   6067.25       0.000000    -0.019423     0.000377     0.083731
   6071.88      -0.000000    -0.014429     0.000208     0.046207
   6075.74       0.000000    -0.017718     0.000314     0.069679
   6079.34      -0.000000    -0.020565     0.000423     0.093865
   6083.20       0.000000    -0.011587     0.000134     0.029801
   6087.44       0.000000     0.009469     0.000090     0.019899
   6091.77      -0.000000     0.011720     0.000137     0.030486
   6096.03       0.000000     0.010987     0.000121     0.026792
   6100.02      -0.000000     0.009468     0.000090     0.019897
   6105.08       0.000000     0.016586     0.000275     0.061056
   6108.08       0.000000    -0.015412     0.000238     0.052723
   6111.92       0.000000     0.013681     0.000187     0.041544
   6116.43       0.000000    -0.016243     0.000264     0.058560
   6120.66      -0.000000    -0.014675     0.000215     0.047801
   6124.23       0.000000    -0.015833     0.000251     0.055643
   6128.04       0.000000     0.017590     0.000309     0.068673
   6132.10       0.000000    -0.013956     0.000195     0.043232
   6136.23       0.000000     0.015046     0.000226     0.050248
   6140.37      -0.000000     0.012904     0.000167     0.036955
   6144.25       0.000000     0.015765     0.000249     0.055163
   6148.28       0.000000    -0.012471     0.000156     0.034522
   6152.24      -0.000000    -0.011897     0.000142     0.031415
   6156.26      -0.000000     0.013172     0.000173     0.038508
   6161.06      -0.000000    -0.011323     0.000128     0.028458
   6164.98      -0.000000     0.014270     0.000204     0.045198
   6168.46      -0.000000    -0.017062     0.000291     0.064614
   6172.78       0.000000    -0.013407     0.000180     0.039897
   6176.88      -0.000000    -0.012862     0.000165     0.036718
   6180.68      -0.000000     0.016627     0.000276     0.061364
   6184.89       0.000000     0.013210     0.000174     0.038730
   6189.28       0.000000    -0.010791     0.000116     0.025847
   6193.36      -0.000000    -0.012627     0.000159     0.035387
   6197.59       0.000000    -0.012135     0.000147     0.032682
   6201.27       0.000000     0.015106     0.000228     0.050644
   6205.60      -0.000000     0.014251     0.000203     0.045076
   6209.77      -0.000000    -0.016521     0.000273     0.060583
   6213.45       0.000000    -0.015974     0.000255     0.056634
   6217.64       0.000000     0.016027     0.000257     0.057013
   6221.96       0.000000    -0.016348     0.000267     0.059320
   6225.47       0.000000     0.016098     0.000259     0.057515
   6229.47      -0.000000     0.019188     0.000368     0.081722
   6233.46      -0.000000    -0.013710     0.000188     0.041721
   6238.05       0.000000    -0.011142     0.000124     0.027553
   6242.16       0.000000     0.013508     0.000182     0.040496
   6245.98       0.000000    -0.015266     0.000233     0.051728
   6250.13      -0.000000    -0.013000     0.000169     0.037512
   6253.87       0.000000    -0.010772     0.000116     0.025753
   6258.48      -0.000000    -0.011574     0.000134     0.029732
   6262.40       0.000000    -0.009993     0.000100     0.022162
   6266.60      -0.000000    -0.012191     0.000149     0.032985
   6270.84       0.000000    -0.011663     0.000136     0.030194
   6274.71       0.000000     0.011951     0.000143     0.031699
   6279.49      -0.000000     0.012320     0.000152     0.033686
   6283.40      -0.000000    -0.018230     0.000332     0.073759
   6286.96       0.000000    -0.019629     0.000385     0.085515
   6290.65      -0.000000    -0.013495     0.000182     0.040418
   6295.45      -0.000000     0.015048     0.000226     0.050259
   6299.38      -0.000000    -0.014095     0.000199     0.044098
   6303.62      -0.000000     0.014516     0.000211     0.046771
   6307.35       0.000000     0.013623     0.000186     0.041193
   6311.53      -0.000000     0.010273     0.000106     0.023425
   6316.30       0.000000     0.010439     0.000109     0.024188
   6319.86      -0.000000     0.012564     0.000158     0.035038
   6324.24      -0.000000    -0.011881     0.000141     0.031328
   6328.76      -0.000000     0.012013     0.000144     0.032028
   6332.98       0.000000     0.011479     0.000132     0.029248
   6336.94      -0.000000     0.012943     0.000168     0.037183
   6340.90      -0.000000    -0.012835     0.000165     0.036562
   6344.90      -0.000000     0.013151     0.000173     0.038387
   6349.17       0.000000     0.009873     0.000097     0.021635
   6353.89       0.000000    -0.014533     0.000211     0.046875
   6357.17      -0.000000    -0.012957     0.000168     0.037265
   6361.98       0.000000    -0.010843     0.000118     0.026094
   6366.49       0.000000     0.013868     0.000192     0.042689
   6370.40      -0.000000     0.020432     0.000417     0.092656
   6373.75      -0.000000    -0.018193     0.000331     0.073462
   6379.00      -0.000000     0.022334     0.000499     0.110715
   6382.12       0.000000     0.023461     0.000550     0.122166
   6386.24       0.000000    -0.016586     0.000275     0.061056
   6390.59      -0.000000    -0.019398     0.000376     0.083517
   6394.87       0.000000    -0.014178     0.000201     0.044616
   6398.57      -0.000000    -0.014034     0.000197     0.043716
   6402.85      -0.000000     0.013958     0.000195     0.043245
   6407.87       0.000000     0.013640     0.000186     0.041293
   6411.90      -0.000000     0.015248     0.000232     0.051603
   6415.29      -0.000000    -0.020783     0.000432     0.095872
   6419.66      -0.000000     0.013908     0.000193     0.042934
   6424.24      -0.000000    -0.012908     0.000167     0.036979
   6428.59       0.000000    -0.014743     0.000217     0.048239
   6432.50       0.000000     0.018188     0.000331     0.073423
   6436.54      -0.000000     0.017925     0.000321     0.071317
   6440.75      -0.000000    -0.016927     0.000287     0.063595
   6445.00      -0.000000     0.017040     0.000290     0.064449
   6448.78      -0.000000    -0.015847     0.000251     0.055738
   6453.78       0.000000    -0.014163     0.000201     0.044523
   6457.89      -0.000000    -0.020380     0.000415     0.092186
   6462.11       0.000000    -0.021484     0.000462     0.102440
   6465.33       0.000000     0.023615     0.000558     0.123776
   6469.91      -0.000000     0.016391     0.000269     0.059633
   6474.42      -0.000000    -0.014348     0.000206     0.045694
   6478.32       0.000000    -0.013746     0.000189     0.041938
   6483.26      -0.000000    -0.015514     0.000241     0.053423
   6487.00      -0.000000     0.018179     0.000330     0.073347
   6491.21       0.000000     0.017539     0.000308     0.068280
   6495.76      -0.000000     0.015330     0.000235     0.052160
   6499.96      -0.000000    -0.021267     0.000452     0.100388
   6504.31      -0.000000     0.022133     0.000490     0.108723
   6508.40       0.000000     0.029038     0.000843     0.187146
   6512.53      -0.000000     0.031151     0.000970     0.215385
   6516.47       0.000000     0.030121     0.000907     0.201368
   6520.46       0.000000    -0.027061     0.000732     0.162538
   6524.74      -0.000000    -0.034251     0.001173     0.260376
   6529.05      -0.000000     0.026127     0.000683     0.151504
   6533.18      -0.000000    -0.030457     0.000928     0.205882
   6536.98      -0.000000     0.031746     0.001008     0.223689
   6541.07      -0.000000    -0.028026     0.000785     0.174339
   6545.75       0.000000    -0.025765     0.000664     0.147337
   6549.59       0.000000     0.027705     0.000768     0.170358
   6553.93      -0.000000     0.022084     0.000488     0.108248
   6558.57       0.000000     0.018606     0.000346     0.076840
   6562.98      -0.000000     0.029568     0.000874     0.194043
   6566.61       0.000000     0.029469     0.000868     0.192752
   6570.83      -0.000000     0.036843     0.001357     0.301274
   6574.59       0.000000     0.029228     0.000854     0.189602
   6578.53      -0.000000     0.025373     0.000644     0.142893
   6583.33      -0.000000    -0.019912     0.000396     0.087999
   6587.53      -0.000000     0.019141     0.000366     0.081314
   6591.85      -0.000000    -0.017597     0.000310     0.068728
   6596.39      -0.000000     0.014734     0.000217     0.048184
   6600.83      -0.000000    -0.018354     0.000337     0.074770
   6604.45       0.000000    -0.023135     0.000535     0.118798
   6609.08       0.000000     0.013784     0.000190     0.042172
   6613.06      -0.000000     0.012598     0.000159     0.035224
   6618.06      -0.000000    -0.012955     0.000168     0.037252
   6622.48      -0.000000     0.017048     0.000291     0.064509
   6626.43      -0.000000    -0.022942     0.000526     0.116825
   6630.48       0.000000    -0.019521     0.000381     0.084576
   6634.83       0.000000     0.018872     0.000356     0.079051
   6638.79      -0.000000     0.015197     0.000231     0.051262
   6643.61      -0.000000    -0.017388     0.000302     0.067109
   6647.69      -0.000000     0.015818     0.000250     0.055532
   6651.73       0.000000     0.015886     0.000252     0.056011
   6655.84       0.000000    -0.016428     0.000270     0.059899
   6660.82      -0.000000    -0.015597     0.000243     0.053996
   6664.62      -0.000000     0.015740     0.000248     0.054985
   6669.23       0.000000     0.014255     0.000203     0.045099
   6673.52       0.000000    -0.017779     0.000316     0.070160
   6677.56      -0.000000    -0.016462     0.000271     0.060152
   6682.16      -0.000000     0.018038     0.000325     0.072218
   6686.21       0.000000     0.015402     0.000237     0.052648
   6690.78       0.000000    -0.014265     0.000203     0.045162
   6695.13       0.000000     0.016484     0.000272     0.060311
   6699.25      -0.000000     0.017634     0.000311     0.069016
   6703.50       0.000000     0.014882     0.000221     0.049157
   6708.02       0.000000    -0.019506     0.000380     0.084452
   6712.11       0.000000     0.014213     0.000202     0.044835
   6716.80       0.000000    -0.014228     0.000202     0.044932
   6721.13      -0.000000    -0.018269     0.000334     0.074080
   6724.91      -0.000000     0.016711     0.000279     0.061982
   6729.49       0.000000     0.014557     0.000212     0.047033
   6734.06       0.000000    -0.019791     0.000392     0.086938
   6737.74       0.000000     0.014054     0.000198     0.043838
   6742.92      -0.000000     0.017499     0.000306     0.067967
   6746.79       0.000000     0.021494     0.000462     0.102542
   6750.99      -0.000000     0.016501     0.000272     0.060431
   6755.52      -0.000000    -0.016870     0.000285     0.063170
   6759.31       0.000000    -0.018332     0.000336     0.074593
   6763.97       0.000000     0.014073     0.000198     0.043958
   6768.42       0.000000    -0.013583     0.000184     0.040949
   6773.09      -0.000000    -0.013589     0.000185     0.040988
   6777.72      -0.000000     0.015334     0.000235     0.052187
   6781.47       0.000000     0.024724     0.000611     0.135677
   6785.37       0.000000    -0.020814     0.000433     0.096154
   6789.76      -0.000000    -0.016882     0.000285     0.063253
   6794.21       0.000000    -0.013785     0.000190     0.042174
   6798.33      -0.000000    -0.013149     0.000173     0.038372
   6802.83       0.000000    -0.012117     0.000147     0.032585
   6807.38      -0.000000    -0.012630     0.000160     0.035408
   6811.75       0.000000    -0.013109     0.000172     0.038143
   6816.22      -0.000000    -0.012667     0.000160     0.035612
   6820.81      -0.000000     0.014887     0.000222     0.049191
   6825.13       0.000000     0.014148     0.000200     0.044430
   6829.10      -0.000000     0.010936     0.000120     0.026545
   6833.71       0.000000     0.012563     0.000158     0.035030
   6838.59       0.000000    -0.013572     0.000184     0.040884
   6842.97      -0.000000    -0.013008     0.000169     0.037558
   6847.18       0.000000    -0.013302     0.000177     0.039270
   6851.44      -0.000000    -0.015801     0.000250     0.055414
   6855.94       0.000000    -0.015077     0.000227     0.050455
   6860.02       0.000000     0.014238     0.000203     0.044993
   6864.81       0.000000    -0.014373     0.000207     0.045850
   6869.25      -0.000000    -0.016002     0.000256     0.056834
   6873.27       0.000000    -0.016501     0.000272     0.060432
   6877.78      -0.000000    -0.016662     0.000278     0.061622
   6882.23       0.000000    -0.016644     0.000277     0.061485
   6886.20      -0.000000    -0.017702     0.000313     0.069550
   6890.51       0.000000    -0.015653     0.000245     0.054383
   6895.18       0.000000     0.016129     0.000260     0.057736
   6899.20      -0.000000     0.015077     0.000227     0.050451
   6904.27       0.000000     0.014116     0.000199     0.044224
   6908.77      -0.000000     0.019374     0.000375     0.083306
   6912.60       0.000000     0.017216     0.000296     0.065785
   6917.37       0.000000    -0.014657     0.000215     0.047682
   6921.56      -0.000000    -0.014899     0.000222     0.049272
   6926.05      -0.000000     0.015225     0.000232     0.051452
   6930.26      -0.000000    -0.013038     0.000170     0.037732
   6935.11       0.000000    -0.012211     0.000149     0.033095
   6939.66       0.000000     0.014020     0.000197     0.043625
   6944.51       0.000000    -0.015455     0.000239     0.053014
   6948.01      -0.000000    -0.018002     0.000324     0.071927
   6952.91       0.000000    -0.015034     0.000226     0.050165
   6957.61      -0.000000    -0.015527     0.000241     0.053510
   6962.10       0.000000    -0.019543     0.000382     0.084768
   6965.85       0.000000     0.018487     0.000342     0.075853
   6970.40       0.000000    -0.018844     0.000355     0.078818
   6974.60       0.000000     0.015820     0.000250     0.055547
   6979.30      -0.000000     0.018303     0.000335     0.074353
   6984.16       0.000000     0.018140     0.000329     0.073035
   6988.58       0.000000    -0.018517     0.000343     0.076106
   6992.98       0.000000     0.018509     0.000343     0.076035
   6996.94      -0.000000     0.019389     0.000376     0.083441
   7002.14      -0.000000    -0.017341     0.000301     0.066741
   7006.64      -0.000000     0.021505     0.000462     0.102647
   7011.15      -0.000000    -0.031056     0.000964     0.214066
   7015.43       0.000000    -0.038562     0.001487     0.330042
   7019.44      -0.000000    -0.044717     0.002000     0.443815
   7023.92       0.000000    -0.039091     0.001528     0.339160
   7028.27       0.000000     0.049215     0.002422     0.537582
   7031.94       0.000000    -0.042654     0.001819     0.403808
   7036.70       0.000000     0.048916     0.002393     0.531089
   7040.20      -0.000000     0.038620     0.001492     0.331044
   7044.95       0.000000     0.024389     0.000595     0.132017
   7049.36      -0.000000     0.024350     0.000593     0.131599
   7054.08      -0.000000    -0.020939     0.000438     0.097313
   7058.71       0.000000    -0.025736     0.000662     0.147012
   7063.19       0.000000     0.022628     0.000512     0.113644
   7067.78       0.000000    -0.026080     0.000680     0.150968
   7072.17       0.000000     0.020624     0.000425     0.094405
   7077.02       0.000000    -0.024618     0.000606     0.134513
   7081.28      -0.000000    -0.024883     0.000619     0.137427
   7085.92       0.000000    -0.033376     0.001114     0.247249
   7090.17       0.000000     0.031274     0.000978     0.217080
   7094.22      -0.000000     0.028901     0.000835     0.185383
   7098.36       0.000000     0.028549     0.000815     0.180901
   7103.12      -0.000000     0.024323     0.000592     0.131313
   7107.36      -0.000000    -0.021952     0.000482     0.106955
   7112.16      -0.000000     0.023358     0.000546     0.121098
   7116.19       0.000000     0.022413     0.000502     0.111491
   7121.20      -0.000000     0.014867     0.000221     0.049060
   7125.85       0.000000     0.020079     0.000403     0.089479
   7130.18       0.000000    -0.017530     0.000307     0.068203
   7134.89      -0.000000    -0.014690     0.000216     0.047899
   7139.53      -0.000000     0.018432     0.000340     0.075403
   7143.76       0.000000     0.020943     0.000439     0.097351
   7148.22       0.000000    -0.017899     0.000320     0.071104
   7152.96      -0.000000    -0.017394     0.000303     0.067153
   7157.33       0.000000    -0.019553     0.000382     0.084856
   7161.71      -0.000000    -0.020951     0.000439     0.097426
   7166.31       0.000000    -0.015252     0.000233     0.051629
   7170.76      -0.000000    -0.016519     0.000273     0.060567
   7175.51       0.000000    -0.012783     0.000163     0.036270
   7180.56       0.000000     0.016850     0.000284     0.063014
   7184.68      -0.000000     0.019443     0.000378     0.083900
   7189.18      -0.000000    -0.020417     0.000417     0.092524
   7193.44       0.000000    -0.019021     0.000362     0.080300
   7198.26       0.000000     0.019728     0.000389     0.086380
   7202.82      -0.000000     0.022238     0.000495     0.109761
   7206.99      -0.000000    -0.021343     0.000456     0.101106
   7211.78       0.000000    -0.019338     0.000374     0.082998
   7215.81      -0.000000    -0.018743     0.000351     0.077970
   7220.66       0.000000    -0.016940     0.000287     0.063689
   7225.51      -0.000000    -0.019461     0.000379     0.084061
   7229.78       0.000000    -0.017528     0.000307     0.068191
   7234.77      -0.000000    -0.017906     0.000321     0.071161
   7239.07      -0.000000     0.017485     0.000306     0.067859
   7243.88       0.000000     0.018555     0.000344     0.076412
   7248.23      -0.000000     0.020980     0.000440     0.097694
   7252.35       0.000000     0.020935     0.000438     0.097279
   7257.08       0.000000    -0.018560     0.000344     0.076459
   7261.82      -0.000000    -0.018539     0.000344     0.076286
   7266.21       0.000000    -0.021933     0.000481     0.106768
   7270.60      -0.000000    -0.021017     0.000442     0.098035
   7275.19       0.000000    -0.019563     0.000383     0.084944
   7280.11       0.000000     0.018781     0.000353     0.078285
   7284.11      -0.000000     0.020891     0.000436     0.096866
   7288.94      -0.000000    -0.017254     0.000298     0.066079
   7293.75      -0.000000     0.021366     0.000456     0.101319
   7297.61      -0.000000    -0.019793     0.000392     0.086950
   7302.52       0.000000    -0.019768     0.000391     0.086737
   7306.85       0.000000     0.015677     0.000246     0.054551
   7311.87      -0.000000     0.014507     0.000210     0.046708
   7316.21       0.000000     0.015243     0.000232     0.051569
   7320.98      -0.000000     0.014191     0.000201     0.044697
   7325.52       0.000000     0.016256     0.000264     0.058651
   7329.87      -0.000000     0.013492     0.000182     0.040405
   7334.82       0.000000     0.011938     0.000143     0.031630
   7339.29      -0.000000     0.014829     0.000220     0.048805
   7344.23       0.000000     0.012138     0.000147     0.032699
   7348.74      -0.000000     0.013264     0.000176     0.039046
   7353.53      -0.000000    -0.014814     0.000219     0.048707
   7358.17      -0.000000     0.014456     0.000209     0.046380
   7362.70       0.000000     0.015315     0.000235     0.052059
   7367.35      -0.000000     0.015352     0.000236     0.052309
   7371.88      -0.000000    -0.015679     0.000246     0.054563
   7376.34       0.000000    -0.016767     0.000281     0.062395
   7381.43       0.000000     0.016528     0.000273     0.060633
   7385.58      -0.000000     0.020468     0.000419     0.092985
   7389.95       0.000000     0.021774     0.000474     0.105224
   7394.31      -0.000000     0.017510     0.000307     0.068050
   7399.16       0.000000     0.017867     0.000319     0.070854
   7403.81       0.000000    -0.014302     0.000205     0.045400
   7408.77       0.000000     0.016057     0.000258     0.057228
   7413.51       0.000000    -0.017098     0.000292     0.064883
   7417.82       0.000000     0.015534     0.000241     0.053557
   7422.92      -0.000000     0.017902     0.000320     0.071131
   7427.05       0.000000     0.019739     0.000390     0.086481
   7431.67      -0.000000     0.018496     0.000342     0.075931
   7436.52       0.000000     0.017184     0.000295     0.065540
   7441.34      -0.000000     0.018949     0.000359     0.079693
   7445.92      -0.000000    -0.018724     0.000351     0.077814
   7450.51       0.000000    -0.020723     0.000429     0.095318
   7454.68       0.000000     0.021848     0.000477     0.105941
   7459.54      -0.000000     0.017558     0.000308     0.068426
   7464.25       0.000000     0.018614     0.000346     0.076904
   7468.96      -0.000000     0.017996     0.000324     0.071884
   7473.65       0.000000     0.021121     0.000446     0.099012
   7478.20      -0.000000     0.022172     0.000492     0.109115
   7483.06       0.000000     0.019861     0.000394     0.087550
   7488.02      -0.000000     0.021967     0.000483     0.107100
   7492.82       0.000000     0.025100     0.000630     0.139832
   7497.09       0.000000    -0.031322     0.000981     0.217755
   7501.80      -0.000000    -0.034649     0.001201     0.266472
   7505.76       0.000000    -0.026128     0.000683     0.151515
   7511.13      -0.000000    -0.027921     0.000780     0.173025
   7515.47       0.000000    -0.033723     0.001137     0.252406
   7520.55       0.000000     0.036553     0.001336     0.296548
   7525.01       0.000000    -0.042100     0.001772     0.393393
   7529.07       0.000000     0.052368     0.002742     0.608692
   7533.34      -0.000000     0.067123     0.004505     1.000000
   7537.68       0.000000     0.050682     0.002569     0.570125
   7542.21      -0.000000     0.042548     0.001810     0.401810
   7546.43       0.000000     0.035660     0.001272     0.282248
   7550.98       0.000000    -0.027988     0.000783     0.173858
   7556.03       0.000000     0.021598     0.000466     0.103537
   7560.96       0.000000    -0.022544     0.000508     0.112807
   7565.70       0.000000     0.021485     0.000462     0.102450
   7570.22       0.000000    -0.019745     0.000390     0.086535
   7575.04       0.000000     0.017637     0.000311     0.069044
   7579.76       0.000000    -0.017663     0.000312     0.069242
   7584.78      -0.000000    -0.017378     0.000302     0.067025
   7589.54       0.000000    -0.020022     0.000401     0.088972
   7593.82      -0.000000    -0.018565     0.000345     0.076499
   7598.72      -0.000000     0.019487     0.000380     0.084289
   7603.66      -0.000000    -0.019495     0.000380     0.084355
   7608.12      -0.000000     0.017626     0.000311     0.068956
   7612.95      -0.000000    -0.017211     0.000296     0.065745
   7617.73       0.000000    -0.019683     0.000387     0.085985
   7622.44       0.000000     0.017986     0.000323     0.071798
   7627.21       0.000000    -0.017744     0.000315     0.069878
   7632.16      -0.000000    -0.017999     0.000324     0.071905
   7636.77       0.000000    -0.020826     0.000434     0.096268
   7641.25       0.000000     0.022886     0.000524     0.116255
   7646.04      -0.000000     0.022868     0.000523     0.116065
   7650.60       0.000000     0.021156     0.000448     0.099338
   7655.44      -0.000000     0.020052     0.000402     0.089247
   7659.92       0.000000     0.017319     0.000300     0.066572
   7664.86      -0.000000     0.018491     0.000342     0.075885
   7669.69       0.000000     0.020783     0.000432     0.095869
   7674.38      -0.000000     0.020549     0.000422     0.093722
   7679.25       0.000000     0.024579     0.000604     0.134086
   7683.54       0.000000    -0.025076     0.000629     0.139564
   7688.38      -0.000000    -0.021797     0.000475     0.105447
   7693.02       0.000000    -0.021004     0.000441     0.097922
   7697.81      -0.000000    -0.023394     0.000547     0.121473
   7702.46       0.000000    -0.022502     0.000506     0.112385
   7707.19       0.000000     0.020496     0.000420     0.093241
   7711.87      -0.000000     0.021677     0.000470     0.104294
   7716.56      -0.000000    -0.019119     0.000366     0.081128
   7721.92       0.000000    -0.018565     0.000345     0.076501
   7726.29       0.000000     0.023153     0.000536     0.118982
   7730.83      -0.000000     0.022829     0.000521     0.115676
   7735.61       0.000000     0.021501     0.000462     0.102609
   7740.30      -0.000000     0.022344     0.000499     0.110809
   7744.96      -0.000000    -0.017265     0.000298     0.066157
   7750.24       0.000000    -0.020412     0.000417     0.092473
   7754.92      -0.000000    -0.019434     0.000378     0.083823
   7759.35      -0.000000     0.021085     0.000445     0.098678
   7764.26       0.000000     0.020849     0.000435     0.096479
   7768.90      -0.000000     0.022199     0.000493     0.109377
   7773.77      -0.000000    -0.021116     0.000446     0.098967
   7778.22      -0.000000     0.021040     0.000443     0.098254
   7783.06      -0.000000    -0.020460     0.000419     0.092909
   7787.97      -0.000000     0.018880     0.000356     0.079115
   7792.78      -0.000000    -0.022331     0.000499     0.110686
   7797.53      -0.000000     0.022866     0.000523     0.116046
   7801.84      -0.000000    -0.020035     0.000401     0.089090
   7806.67       0.000000    -0.017060     0.000291     0.064601
   7811.71       0.000000     0.021889     0.000479     0.106345
   7815.86      -0.000000     0.021500     0.000462     0.102595
   7821.00       0.000000     0.016455     0.000271     0.060095
   7825.92       0.000000    -0.018159     0.000330     0.073188
   7830.38      -0.000000    -0.016321     0.000266     0.059124
   7835.54       0.000000    -0.013438     0.000181     0.040077
   7840.45       0.000000     0.015565     0.000242     0.053769
   7845.35       0.000000    -0.015872     0.000252     0.055917
   7850.15      -0.000000    -0.016002     0.000256     0.056837
   7854.87       0.000000    -0.016346     0.000267     0.059305
   7859.48       0.000000     0.012695     0.000161     0.035768
   7864.65       0.000000    -0.013807     0.000191     0.042311
   7869.40      -0.000000    -0.014873     0.000221     0.049100
   7874.22       0.000000    -0.015658     0.000245     0.054420
   7879.04       0.000000     0.014846     0.000220     0.048918
   7883.97       0.000000    -0.014481     0.000210     0.046540
   7888.65       0.000000     0.014843     0.000220     0.048902
   7893.40       0.000000    -0.015318     0.000235     0.052080
   7898.75      -0.000000    -0.013521     0.000183     0.040578
   7903.49      -0.000000     0.015061     0.000227     0.050344
   7908.39      -0.000000    -0.016882     0.000285     0.063256
   7913.44       0.000000    -0.019603     0.000384     0.085289
   7917.88      -0.000000    -0.020175     0.000407     0.090343
   7922.67       0.000000    -0.019475     0.000379     0.084177
   7927.52      -0.000000    -0.019769     0.000391     0.086738
   7932.15      -0.000000     0.018480     0.000342     0.075797
   7937.18       0.000000     0.019741     0.000390     0.086498
   7941.64       0.000000    -0.021790     0.000475     0.105383
   7946.59       0.000000     0.016048     0.000258     0.057164
   7951.61      -0.000000     0.016512     0.000273     0.060512
   7956.72      -0.000000    -0.018082     0.000327     0.072572
   7961.69       0.000000    -0.018490     0.000342     0.075879
   7966.47       0.000000     0.021184     0.000449     0.099602
   7971.15      -0.000000     0.023919     0.000572     0.126979
   7976.16      -0.000000    -0.024054     0.000579     0.128418
   7980.46       0.000000    -0.027487     0.000756     0.167697
   7985.51      -0.000000    -0.023155     0.000536     0.119003
   7990.33       0.000000    -0.025019     0.000626     0.138925
   7995.06      -0.000000    -0.024015     0.000577     0.128000
   7999.86       0.000000    -0.023248     0.000540     0.119960
   8005.07       0.000000     0.025063     0.000628     0.139416
   8009.90       0.000000    -0.027369     0.000749     0.166261
   8014.65      -0.000000    -0.032884     0.001081     0.240011
   8019.47       0.000000    -0.035263     0.001243     0.275986
   8024.01      -0.000000    -0.035631     0.001270     0.281783
   8028.58      -0.000000     0.034599     0.001197     0.265701
   8033.51       0.000000     0.031221     0.000975     0.216350
   8038.80      -0.000000     0.030389     0.000923     0.204970
   8043.51       0.000000     0.035430     0.001255     0.278617
   8048.09      -0.000000     0.034423     0.001185     0.262995
   8052.90      -0.000000    -0.038178     0.001458     0.323499
   8057.69       0.000000    -0.036506     0.001333     0.295790
   8062.26      -0.000000    -0.033697     0.001135     0.252023
   8067.19      -0.000000     0.032712     0.001070     0.237508
   8071.90       0.000000     0.030874     0.000953     0.211559
   8076.86      -0.000000     0.026253     0.000689     0.152968
   8081.59       0.000000     0.029875     0.000893     0.198100
   8086.71      -0.000000     0.032060     0.001028     0.228136
   8090.91       0.000000     0.026075     0.000680     0.150903
   8096.38       0.000000    -0.023952     0.000574     0.127332
   8101.17       0.000000     0.022525     0.000507     0.112617
   8105.90      -0.000000     0.020392     0.000416     0.092296
   8111.08       0.000000     0.019622     0.000385     0.085452
   8115.70      -0.000000     0.020156     0.000406     0.090170
   8120.93      -0.000000    -0.017845     0.000318     0.070676
   8125.89      -0.000000     0.018768     0.000352     0.078180
   8130.85      -0.000000    -0.018081     0.000327     0.072565
   8135.79       0.000000    -0.021811     0.000476     0.105589
   8140.68      -0.000000    -0.023107     0.000534     0.118509
   8145.54      -0.000000     0.021542     0.000464     0.102996
   8150.33      -0.000000    -0.017021     0.000290     0.064305
   8155.41      -0.000000     0.018335     0.000336     0.074610
   8160.83      -0.000000    -0.017577     0.000309     0.068574
   8165.62       0.000000    -0.023588     0.000556     0.123490
   8170.57       0.000000     0.024770     0.000614     0.136178
   8175.22      -0.000000     0.031847     0.001014     0.225109
   8179.62       0.000000     0.024161     0.000584     0.129565
   8184.70      -0.000000     0.024310     0.000591     0.131171
   8189.15      -0.000000    -0.022264     0.000496     0.110021
   8194.50       0.000000    -0.018978     0.000360     0.079936
   8199.61       0.000000     0.018833     0.000355     0.078721
   8204.63      -0.000000     0.021277     0.000453     0.100481
   8209.49      -0.000000    -0.020808     0.000433     0.096095
   8214.33       0.000000    -0.018946     0.000359     0.079671
   8219.76       0.000000     0.020308     0.000412     0.091537
   8224.58      -0.000000     0.022973     0.000528     0.117136
   8229.45       0.000000     0.023789     0.000566     0.125605
   8234.20      -0.000000     0.026690     0.000712     0.158103
   8239.00       0.000000     0.028630     0.000820     0.181924
   8243.42      -0.000000     0.025344     0.000642     0.142559
   8249.23       0.000000     0.024801     0.000615     0.136522
   8253.29      -0.000000     0.028720     0.000825     0.183073
   8258.49       0.000000     0.019597     0.000384     0.085242
   8263.58      -0.000000     0.022042     0.000486     0.107838
   8268.46       0.000000     0.020660     0.000427     0.094736
   8274.07       0.000000    -0.022155     0.000491     0.108942
   8278.83       0.000000     0.028387     0.000806     0.178856
   8283.23       0.000000    -0.027927     0.000780     0.173100
   8287.71      -0.000000    -0.023766     0.000565     0.125366
   8293.19       0.000000    -0.021692     0.000471     0.104442
   8297.81       0.000000     0.021682     0.000470     0.104346
   8302.71       0.000000    -0.018845     0.000355     0.078823
   8308.01      -0.000000    -0.018876     0.000356     0.079084
   8312.86      -0.000000     0.018283     0.000334     0.074194
