Vibronics version 0
Yifan Shen 2021

Echo of user command line input:
/home-4/yshen57@jhu.edu/Software/Mine/vibronics/tools/eig/eig.exe -a alpha.txt -b beta.txt

Sat Apr 10 20:58:09 2021

Ground state energy = 27494.41 cm^-1
ΔE / cm^-1    convergence    amplitude     strength    normalized strength
   8803.85      -0.000000     0.009362     0.000088     0.003131
   8805.23      -0.000000    -0.011808     0.000139     0.004981
   8807.02       0.000000    -0.006890     0.000047     0.001696
   8810.25      -0.000000    -0.001474     0.000002     0.000078
   8813.39       0.000000    -0.001515     0.000002     0.000082
   8819.04      -0.000000    -0.002625     0.000007     0.000246
   8820.77      -0.000000     0.007238     0.000052     0.001872
   8822.02       0.000000     0.014641     0.000214     0.007657
   8826.33      -0.000000     0.005203     0.000027     0.000967
   8828.57       0.000000     0.003168     0.000010     0.000358
   8832.38      -0.000000     0.006553     0.000043     0.001534
   8834.15      -0.000000    -0.010429     0.000109     0.003886
   8837.63       0.000000    -0.002129     0.000005     0.000162
   8839.95      -0.000000    -0.007352     0.000054     0.001931
   8843.07       0.000000    -0.002295     0.000005     0.000188
   8846.26      -0.000000    -0.003895     0.000015     0.000542
   8849.39       0.000000    -0.010638     0.000113     0.004043
   8851.29       0.000000     0.005087     0.000026     0.000925
   8853.91      -0.000000     0.003034     0.000009     0.000329
   8858.15       0.000000     0.002945     0.000009     0.000310
   8860.10      -0.000000     0.003487     0.000012     0.000434
   8863.83       0.000000     0.006007     0.000036     0.001289
   8869.43       0.000000     0.001516     0.000002     0.000082
   8872.54      -0.000000     0.001522     0.000002     0.000083
   8882.35       0.000000     0.001862     0.000003     0.000124
   8885.97       0.000000    -0.004507     0.000020     0.000726
   8887.14      -0.000000    -0.020843     0.000434     0.015520
   8890.38       0.000000    -0.004736     0.000022     0.000801
   8891.71       0.000000     0.002478     0.000006     0.000219
   8897.61       0.000000    -0.027695     0.000767     0.027402
   8899.34       0.000000     0.001715     0.000003     0.000105
   8902.31      -0.000000     0.002366     0.000006     0.000200
   8905.73       0.000000     0.009545     0.000091     0.003255
   8906.59      -0.000000     0.006130     0.000038     0.001343
   8910.36       0.000000     0.003387     0.000011     0.000410
   8912.65      -0.000000     0.002351     0.000006     0.000197
   8914.55      -0.000000    -0.001454     0.000002     0.000076
   8922.90       0.000000     0.001644     0.000003     0.000097
   8929.48      -0.000000    -0.004238     0.000018     0.000642
   8932.08       0.000000    -0.001788     0.000003     0.000114
   8935.71      -0.000000    -0.004144     0.000017     0.000613
   8938.08       0.000000    -0.004295     0.000018     0.000659
   8941.54       0.000000     0.032600     0.001063     0.037967
   8943.30      -0.000000     0.001481     0.000002     0.000078
   8947.90       0.000000     0.006621     0.000044     0.001566
   8948.59      -0.000000     0.006719     0.000045     0.001613
   8953.41       0.000000     0.002853     0.000008     0.000291
   8954.93       0.000000    -0.004114     0.000017     0.000605
   8959.69      -0.000000    -0.001927     0.000004     0.000133
   8960.84       0.000000    -0.003906     0.000015     0.000545
   8964.53      -0.000000    -0.001613     0.000003     0.000093
   8966.94       0.000000    -0.001981     0.000004     0.000140
   8971.22       0.000000     0.001662     0.000003     0.000099
   8974.61      -0.000000     0.001398     0.000002     0.000070
   8976.20       0.000000     0.005211     0.000027     0.000970
   8979.82       0.000000    -0.005962     0.000036     0.001270
   8981.89      -0.000000    -0.009116     0.000083     0.002969
   8984.52       0.000000    -0.006713     0.000045     0.001610
   8988.77      -0.000000    -0.004986     0.000025     0.000888
   8991.47       0.000000    -0.001751     0.000003     0.000109
   8993.86       0.000000     0.004270     0.000018     0.000651
   8995.83      -0.000000     0.001848     0.000003     0.000122
   8999.43       0.000000     0.001431     0.000002     0.000073
   9003.65       0.000000    -0.002960     0.000009     0.000313
   9005.61       0.000000     0.004746     0.000023     0.000805
   9010.11      -0.000000     0.004630     0.000021     0.000766
   9011.57       0.000000     0.008151     0.000066     0.002374
   9014.14      -0.000000     0.002114     0.000004     0.000160
   9017.60      -0.000000    -0.002453     0.000006     0.000215
   9020.10       0.000000    -0.003502     0.000012     0.000438
   9028.49      -0.000000     0.017780     0.000316     0.011293
   9030.53      -0.000000    -0.016069     0.000258     0.009225
   9032.81       0.000000    -0.015901     0.000253     0.009033
   9034.93      -0.000000    -0.006948     0.000048     0.001725
   9037.65      -0.000000     0.005373     0.000029     0.001031
   9040.79      -0.000000    -0.003460     0.000012     0.000428
   9044.53       0.000000    -0.020253     0.000410     0.014654
   9045.23      -0.000000    -0.005696     0.000032     0.001159
   9049.41      -0.000000     0.004755     0.000023     0.000808
   9053.36       0.000000     0.001724     0.000003     0.000106
   9055.95      -0.000000     0.001331     0.000002     0.000063
   9057.96       0.000000     0.005103     0.000026     0.000930
   9062.25      -0.000000     0.004065     0.000017     0.000590
   9066.25       0.000000     0.003154     0.000010     0.000355
   9068.80      -0.000000     0.001237     0.000002     0.000055
   9076.02       0.000000    -0.002881     0.000008     0.000297
   9077.17       0.000000     0.003427     0.000012     0.000420
   9083.87      -0.000000    -0.001040     0.000001     0.000039
   9087.38      -0.000000     0.003793     0.000014     0.000514
   9088.87       0.000000     0.004791     0.000023     0.000820
   9092.14      -0.000000     0.001758     0.000003     0.000110
   9097.36      -0.000000    -0.002095     0.000004     0.000157
   9099.61      -0.000000     0.001344     0.000002     0.000064
   9103.23       0.000000     0.011341     0.000129     0.004595
   9104.80       0.000000    -0.006579     0.000043     0.001546
   9107.82      -0.000000    -0.009582     0.000092     0.003280
   9112.49       0.000000    -0.008468     0.000072     0.002562
   9114.35       0.000000     0.026796     0.000718     0.025652
   9115.75      -0.000000     0.083413     0.006958     0.248568
   9118.80       0.000000     0.006467     0.000042     0.001494
   9121.65       0.000000    -0.002353     0.000006     0.000198
   9124.85      -0.000000    -0.003221     0.000010     0.000371
   9128.46      -0.000000     0.004571     0.000021     0.000747
   9131.41      -0.000000    -0.002132     0.000005     0.000162
   9134.59       0.000000    -0.005988     0.000036     0.001281
   9138.77       0.000000     0.006032     0.000036     0.001300
   9140.16      -0.000000     0.015020     0.000226     0.008059
   9145.12       0.000000     0.007709     0.000059     0.002123
   9146.43      -0.000000     0.004817     0.000023     0.000829
   9150.77       0.000000     0.004208     0.000018     0.000633
   9153.31      -0.000000     0.011015     0.000121     0.004335
   9154.92       0.000000     0.056844     0.003231     0.115436
   9159.55      -0.000000     0.006498     0.000042     0.001508
   9162.80       0.000000     0.012319     0.000152     0.005421
   9163.90      -0.000000     0.022717     0.000516     0.018436
   9165.96       0.000000     0.013645     0.000186     0.006651
   9170.96       0.000000    -0.004364     0.000019     0.000681
   9174.84       0.000000     0.013419     0.000180     0.006433
   9178.52      -0.000000     0.020789     0.000432     0.015440
   9180.05       0.000000     0.053805     0.002895     0.103425
   9181.82       0.000000    -0.046747     0.002185     0.078068
   9185.43       0.000000     0.016520     0.000273     0.009749
   9188.53      -0.000000     0.032541     0.001059     0.037830
   9190.62       0.000000     0.011467     0.000132     0.004698
   9193.11      -0.000000     0.006602     0.000044     0.001557
   9196.32      -0.000000    -0.002924     0.000009     0.000306
   9199.98       0.000000    -0.010896     0.000119     0.004242
   9202.56       0.000000     0.002799     0.000008     0.000280
   9207.01      -0.000000     0.001050     0.000001     0.000039
   9210.98       0.000000     0.009774     0.000096     0.003413
   9212.00       0.000000    -0.009491     0.000090     0.003218
   9217.96       0.000000     0.012127     0.000147     0.005254
   9219.11      -0.000000     0.012466     0.000155     0.005551
   9221.36       0.000000     0.005875     0.000035     0.001233
   9224.63      -0.000000     0.005564     0.000031     0.001106
   9227.18       0.000000     0.002478     0.000006     0.000219
   9231.55      -0.000000     0.002472     0.000006     0.000218
   9234.04       0.000000     0.003992     0.000016     0.000569
   9237.09      -0.000000     0.013022     0.000170     0.006058
   9240.14      -0.000000    -0.005572     0.000031     0.001109
   9242.14      -0.000000     0.012075     0.000146     0.005209
   9245.29      -0.000000    -0.015534     0.000241     0.008621
   9251.79       0.000000    -0.007670     0.000059     0.002101
   9253.27       0.000000     0.024701     0.000610     0.021798
   9255.17      -0.000000     0.021868     0.000478     0.017084
   9256.44       0.000000     0.026714     0.000714     0.025496
   9260.06      -0.000000     0.004211     0.000018     0.000633
   9265.38      -0.000000    -0.006644     0.000044     0.001577
   9266.43       0.000000    -0.004093     0.000017     0.000598
   9269.58      -0.000000    -0.004919     0.000024     0.000864
   9272.89       0.000000    -0.003697     0.000014     0.000488
   9275.96       0.000000     0.001513     0.000002     0.000082
   9281.49      -0.000000     0.001595     0.000003     0.000091
   9283.94       0.000000     0.003004     0.000009     0.000322
   9286.03      -0.000000     0.006089     0.000037     0.001324
   9289.25       0.000000     0.003390     0.000011     0.000411
   9292.89       0.000000    -0.011896     0.000142     0.005055
   9293.79      -0.000000    -0.010804     0.000117     0.004170
   9298.55       0.000000    -0.008634     0.000075     0.002663
   9299.74      -0.000000    -0.018501     0.000342     0.012229
   9303.80       0.000000    -0.004882     0.000024     0.000852
   9306.50      -0.000000    -0.003779     0.000014     0.000510
   9310.39       0.000000    -0.003052     0.000009     0.000333
   9311.85      -0.000000    -0.019201     0.000369     0.013172
   9315.62       0.000000    -0.002112     0.000004     0.000159
   9319.81       0.000000     0.002788     0.000008     0.000278
   9321.85      -0.000000     0.001744     0.000003     0.000109
   9323.90      -0.000000    -0.003079     0.000009     0.000339
   9331.50      -0.000000    -0.004870     0.000024     0.000847
   9335.68       0.000000    -0.001887     0.000004     0.000127
   9337.10      -0.000000    -0.001629     0.000003     0.000095
   9341.06       0.000000    -0.001742     0.000003     0.000108
   9343.06       0.000000     0.001226     0.000002     0.000054
   9347.85       0.000000    -0.002217     0.000005     0.000176
   9350.60       0.000000     0.003115     0.000010     0.000347
   9354.59       0.000000    -0.002730     0.000007     0.000266
   9356.68      -0.000000    -0.001768     0.000003     0.000112
   9361.38       0.000000    -0.002679     0.000007     0.000256
   9363.19       0.000000     0.010285     0.000106     0.003779
   9366.51      -0.000000     0.004285     0.000018     0.000656
   9369.25      -0.000000    -0.002974     0.000009     0.000316
   9372.53      -0.000000     0.004568     0.000021     0.000746
   9375.69       0.000000     0.003510     0.000012     0.000440
   9379.54      -0.000000     0.003821     0.000015     0.000522
   9381.79      -0.000000    -0.047790     0.002284     0.081592
   9383.69       0.000000    -0.020385     0.000416     0.014846
   9386.88      -0.000000    -0.014415     0.000208     0.007424
   9389.94       0.000000    -0.008226     0.000068     0.002418
   9391.88      -0.000000    -0.003063     0.000009     0.000335
   9396.67      -0.000000     0.003656     0.000013     0.000477
   9399.75      -0.000000    -0.003152     0.000010     0.000355
   9402.94       0.000000    -0.006715     0.000045     0.001611
   9405.04      -0.000000    -0.006578     0.000043     0.001546
   9407.39       0.000000    -0.004644     0.000022     0.000770
   9410.42      -0.000000    -0.002422     0.000006     0.000210
   9415.47      -0.000000     0.002108     0.000004     0.000159
   9418.86       0.000000     0.001895     0.000004     0.000128
   9422.38       0.000000    -0.012567     0.000158     0.005642
   9424.71      -0.000000    -0.011337     0.000129     0.004591
   9426.99       0.000000    -0.009707     0.000094     0.003366
   9428.29       0.000000     0.005060     0.000026     0.000915
   9434.90      -0.000000     0.001264     0.000002     0.000057
   9438.41       0.000000     0.005108     0.000026     0.000932
   9439.53      -0.000000     0.026467     0.000700     0.025025
   9442.60       0.000000     0.009149     0.000084     0.002991
   9444.90       0.000000    -0.008884     0.000079     0.002820
   9448.67      -0.000000    -0.004124     0.000017     0.000608
   9451.92       0.000000    -0.001470     0.000002     0.000077
   9454.68      -0.000000    -0.001899     0.000004     0.000129
   9458.41       0.000000    -0.002459     0.000006     0.000216
   9461.81       0.000000     0.019936     0.000397     0.014199
   9463.05       0.000000    -0.001691     0.000003     0.000102
   9472.25      -0.000000     0.003952     0.000016     0.000558
   9475.02      -0.000000    -0.004250     0.000018     0.000645
   9477.62       0.000000    -0.001529     0.000002     0.000084
   9481.32      -0.000000    -0.001676     0.000003     0.000100
   9483.44       0.000000    -0.003864     0.000015     0.000533
   9486.25       0.000000     0.004124     0.000017     0.000608
   9491.40      -0.000000     0.003287     0.000011     0.000386
   9493.14      -0.000000    -0.001524     0.000002     0.000083
   9497.49      -0.000000     0.004577     0.000021     0.000748
   9500.04       0.000000     0.014090     0.000199     0.007092
   9503.54      -0.000000     0.010539     0.000111     0.003968
   9505.22       0.000000     0.004990     0.000025     0.000889
   9508.26       0.000000    -0.003647     0.000013     0.000475
   9511.83       0.000000     0.002696     0.000007     0.000260
   9513.86      -0.000000     0.003428     0.000012     0.000420
   9522.29      -0.000000     0.001567     0.000002     0.000088
   9525.32      -0.000000    -0.009254     0.000086     0.003059
   9527.44       0.000000    -0.013470     0.000181     0.006482
   9531.58      -0.000000    -0.015455     0.000239     0.008533
   9533.66       0.000000    -0.018063     0.000326     0.011657
   9536.63      -0.000000    -0.029426     0.000866     0.030933
   9539.75      -0.000000     0.004284     0.000018     0.000656
   9541.81       0.000000     0.018097     0.000328     0.011700
   9546.03      -0.000000     0.001479     0.000002     0.000078
   9548.20       0.000000     0.006440     0.000041     0.001481
   9551.38      -0.000000     0.004246     0.000018     0.000644
   9556.12      -0.000000    -0.002460     0.000006     0.000216
   9557.92       0.000000    -0.002862     0.000008     0.000293
   9565.26       0.000000    -0.001270     0.000002     0.000058
   9570.14       0.000000     0.002528     0.000006     0.000228
   9571.42      -0.000000     0.003974     0.000016     0.000564
   9575.49       0.000000     0.006842     0.000047     0.001672
   9576.59       0.000000    -0.005003     0.000025     0.000894
   9579.71      -0.000000    -0.001806     0.000003     0.000117
   9584.58       0.000000    -0.001010     0.000001     0.000036
   9586.80       0.000000     0.001135     0.000001     0.000046
   9592.33      -0.000000     0.001202     0.000001     0.000052
   9595.50       0.000000     0.006952     0.000048     0.001727
   9596.79      -0.000000     0.003339     0.000011     0.000398
   9599.78      -0.000000    -0.003164     0.000010     0.000358
   9602.43       0.000000    -0.004543     0.000021     0.000737
   9606.36       0.000000     0.002386     0.000006     0.000203
   9609.28      -0.000000     0.003248     0.000011     0.000377
   9615.11       0.000000     0.002496     0.000006     0.000223
   9616.89       0.000000    -0.007818     0.000061     0.002184
   9619.29      -0.000000    -0.010426     0.000109     0.003883
   9622.97      -0.000000     0.005312     0.000028     0.001008
   9625.54       0.000000     0.003528     0.000012     0.000445
   9629.38      -0.000000     0.006911     0.000048     0.001706
   9631.56       0.000000     0.003007     0.000009     0.000323
   9635.78      -0.000000     0.003376     0.000011     0.000407
   9637.61      -0.000000    -0.005647     0.000032     0.001139
   9641.52       0.000000    -0.002164     0.000005     0.000167
   9644.78      -0.000000    -0.004072     0.000017     0.000592
   9649.19       0.000000    -0.005864     0.000034     0.001228
   9650.80       0.000000     0.021057     0.000443     0.015841
   9654.33      -0.000000     0.020364     0.000415     0.014814
   9656.33      -0.000000    -0.048895     0.002391     0.085407
   9659.60       0.000000    -0.008506     0.000072     0.002585
   9662.00      -0.000000    -0.003770     0.000014     0.000508
   9666.58      -0.000000     0.002699     0.000007     0.000260
   9668.50       0.000000     0.002147     0.000005     0.000165
   9672.99      -0.000000     0.001460     0.000002     0.000076
   9676.78      -0.000000    -0.008042     0.000065     0.002310
   9678.51      -0.000000     0.005846     0.000034     0.001221
   9682.93       0.000000     0.004103     0.000017     0.000601
   9686.79       0.000000    -0.002504     0.000006     0.000224
   9688.58      -0.000000    -0.003126     0.000010     0.000349
   9693.19       0.000000    -0.005186     0.000027     0.000961
   9696.41       0.000000     0.007377     0.000054     0.001944
   9697.89      -0.000000     0.007908     0.000063     0.002234
   9703.10      -0.000000    -0.018274     0.000334     0.011930
   9704.37      -0.000000     0.036088     0.001302     0.046525
   9706.11       0.000000     0.051506     0.002653     0.094773
   9708.96      -0.000000     0.007806     0.000061     0.002177
   9713.34      -0.000000    -0.009366     0.000088     0.003134
   9716.29       0.000000    -0.003803     0.000014     0.000517
   9720.02      -0.000000    -0.008625     0.000074     0.002658
   9724.07      -0.000000     0.003162     0.000010     0.000357
   9726.37      -0.000000    -0.004162     0.000017     0.000619
   9729.79       0.000000    -0.004064     0.000017     0.000590
   9731.68       0.000000     0.017677     0.000312     0.011163
   9733.22       0.000000    -0.006141     0.000038     0.001347
   9740.36       0.000000     0.002597     0.000007     0.000241
   9743.16      -0.000000     0.005476     0.000030     0.001071
   9746.85      -0.000000    -0.003257     0.000011     0.000379
   9748.73       0.000000    -0.004831     0.000023     0.000834
   9752.85      -0.000000    -0.006187     0.000038     0.001367
   9755.03       0.000000    -0.004339     0.000019     0.000673
   9756.90      -0.000000    -0.003643     0.000013     0.000474
   9761.99       0.000000    -0.002037     0.000004     0.000148
   9766.03       0.000000     0.003308     0.000011     0.000391
   9767.54      -0.000000     0.005531     0.000031     0.001093
   9771.50       0.000000     0.001884     0.000004     0.000127
   9774.75      -0.000000     0.003880     0.000015     0.000538
   9777.68       0.000000     0.002987     0.000009     0.000319
   9780.32       0.000000    -0.002272     0.000005     0.000184
   9785.52      -0.000000    -0.010911     0.000119     0.004253
   9788.08       0.000000    -0.003945     0.000016     0.000556
   9791.82      -0.000000    -0.005932     0.000035     0.001257
   9793.11      -0.000000     0.021154     0.000448     0.015987
   9797.37      -0.000000    -0.016076     0.000258     0.009233
   9800.10       0.000000    -0.002616     0.000007     0.000245
   9802.77      -0.000000    -0.003730     0.000014     0.000497
   9806.37       0.000000    -0.021293     0.000453     0.016198
   9810.02      -0.000000    -0.003068     0.000009     0.000336
   9812.85      -0.000000     0.002153     0.000005     0.000166
   9821.33       0.000000    -0.030023     0.000901     0.032202
   9822.99       0.000000     0.017150     0.000294     0.010507
   9827.45       0.000000    -0.026269     0.000690     0.024652
   9829.96       0.000000     0.009399     0.000088     0.003156
   9831.45      -0.000000     0.022794     0.000520     0.018562
   9834.81       0.000000     0.030640     0.000939     0.033539
   9839.69      -0.000000     0.008717     0.000076     0.002714
   9841.10       0.000000     0.002402     0.000006     0.000206
   9845.65      -0.000000     0.001494     0.000002     0.000080
   9849.76       0.000000     0.005051     0.000026     0.000911
   9852.51      -0.000000     0.004822     0.000023     0.000831
   9854.42      -0.000000    -0.002581     0.000007     0.000238
   9857.76      -0.000000     0.002926     0.000009     0.000306
   9862.02       0.000000     0.002495     0.000006     0.000222
   9864.30      -0.000000     0.002047     0.000004     0.000150
   9868.23       0.000000     0.001901     0.000004     0.000129
   9871.16      -0.000000     0.002880     0.000008     0.000296
   9874.59      -0.000000    -0.001255     0.000002     0.000056
   9876.90       0.000000    -0.001802     0.000003     0.000116
   9882.31      -0.000000    -0.001434     0.000002     0.000073
   9885.77      -0.000000     0.002224     0.000005     0.000177
   9888.74      -0.000000    -0.006195     0.000038     0.001371
   9891.58      -0.000000     0.011275     0.000127     0.004541
   9893.40       0.000000     0.011692     0.000137     0.004884
   9896.78      -0.000000     0.006470     0.000042     0.001495
   9901.35      -0.000000    -0.005111     0.000026     0.000933
   9905.65       0.000000    -0.056401     0.003181     0.113645
   9906.27      -0.000000    -0.027239     0.000742     0.026507
   9909.42      -0.000000     0.010063     0.000101     0.003618
   9912.46      -0.000000    -0.002042     0.000004     0.000149
   9916.14       0.000000    -0.006679     0.000045     0.001594
   9919.88      -0.000000    -0.002566     0.000007     0.000235
   9921.06      -0.000000     0.012925     0.000167     0.005968
   9927.86      -0.000000    -0.001163     0.000001     0.000048
   9930.89       0.000000    -0.002715     0.000007     0.000263
   9934.17       0.000000     0.005206     0.000027     0.000968
   9936.72      -0.000000     0.009294     0.000086     0.003086
   9939.88       0.000000     0.012901     0.000166     0.005946
   9941.04      -0.000000     0.027701     0.000767     0.027414
   9944.64      -0.000000    -0.002466     0.000006     0.000217
   9947.41       0.000000    -0.004565     0.000021     0.000744
   9952.76      -0.000000    -0.012762     0.000163     0.005818
   9955.48       0.000000    -0.002998     0.000009     0.000321
   9958.13       0.000000     0.003139     0.000010     0.000352
   9961.31       0.000000    -0.001133     0.000001     0.000046
   9965.99      -0.000000    -0.003866     0.000015     0.000534
   9967.62      -0.000000     0.013981     0.000195     0.006983
   9972.11       0.000000     0.008659     0.000075     0.002679
   9974.63       0.000000    -0.002991     0.000009     0.000320
   9977.25      -0.000000    -0.002958     0.000009     0.000313
   9980.45      -0.000000     0.001235     0.000002     0.000054
   9985.21       0.000000     0.019384     0.000376     0.013423
   9988.38       0.000000    -0.002625     0.000007     0.000246
   9991.18      -0.000000    -0.002220     0.000005     0.000176
   9995.12      -0.000000     0.004798     0.000023     0.000822
   9996.51       0.000000     0.002939     0.000009     0.000309
  10000.08      -0.000000     0.001785     0.000003     0.000114
  10004.22       0.000000     0.002610     0.000007     0.000243
  10008.18       0.000000    -0.001022     0.000001     0.000037
  10011.71      -0.000000    -0.002477     0.000006     0.000219
  10014.15       0.000000    -0.001126     0.000001     0.000045
  10020.85       0.000000     0.007123     0.000051     0.001812
  10021.82      -0.000000     0.007278     0.000053     0.001892
  10023.81       0.000000     0.015697     0.000246     0.008802
  10028.16       0.000000    -0.001530     0.000002     0.000084
  10032.86      -0.000000    -0.031047     0.000964     0.034436
  10033.95       0.000000    -0.018793     0.000353     0.012617
  10038.91      -0.000000    -0.003007     0.000009     0.000323
  10042.12       0.000000    -0.008291     0.000069     0.002456
  10045.14      -0.000000    -0.030897     0.000955     0.034105
  10047.64       0.000000    -0.012580     0.000158     0.005654
  10049.44       0.000000     0.007105     0.000050     0.001803
  10054.53       0.000000    -0.006292     0.000040     0.001414
  10056.64       0.000000     0.003515     0.000012     0.000441
  10060.91      -0.000000     0.008621     0.000074     0.002655
  10062.51       0.000000     0.008625     0.000074     0.002658
  10066.46       0.000000    -0.002607     0.000007     0.000243
  10068.76      -0.000000    -0.006775     0.000046     0.001640
  10072.03       0.000000    -0.001301     0.000002     0.000060
  10076.60       0.000000     0.003096     0.000010     0.000343
  10079.21       0.000000    -0.003062     0.000009     0.000335
  10083.28      -0.000000    -0.001383     0.000002     0.000068
  10086.60      -0.000000     0.002203     0.000005     0.000173
  10089.46       0.000000     0.003697     0.000014     0.000488
  10093.57      -0.000000     0.002841     0.000008     0.000288
  10095.61      -0.000000    -0.005939     0.000035     0.001260
  10100.84       0.000000    -0.011796     0.000139     0.004971
  10103.11       0.000000     0.012836     0.000165     0.005886
  10105.57      -0.000000     0.005088     0.000026     0.000925
  10107.66      -0.000000    -0.002644     0.000007     0.000250
  10112.40       0.000000    -0.008421     0.000071     0.002534
  10115.29       0.000000     0.001338     0.000002     0.000064
  10118.04       0.000000    -0.003696     0.000014     0.000488
  10124.28       0.000000     0.001008     0.000001     0.000036
  10127.30      -0.000000     0.002029     0.000004     0.000147
  10130.45       0.000000     0.001920     0.000004     0.000132
  10132.90       0.000000    -0.004423     0.000020     0.000699
  10136.24      -0.000000    -0.001961     0.000004     0.000137
  10139.33       0.000000    -0.001439     0.000002     0.000074
  10143.16       0.000000     0.003060     0.000009     0.000335
  10147.22       0.000000    -0.006853     0.000047     0.001678
  10149.08       0.000000     0.004720     0.000022     0.000796
  10153.69      -0.000000     0.002107     0.000004     0.000159
  10156.62      -0.000000    -0.003375     0.000011     0.000407
  10159.22       0.000000    -0.001902     0.000004     0.000129
  10163.49      -0.000000    -0.007064     0.000050     0.001783
  10165.64      -0.000000     0.006742     0.000045     0.001624
  10168.65      -0.000000    -0.003337     0.000011     0.000398
  10172.04       0.000000    -0.001737     0.000003     0.000108
  10180.93       0.000000    -0.002922     0.000009     0.000305
  10182.99      -0.000000    -0.004121     0.000017     0.000607
  10185.92      -0.000000     0.005768     0.000033     0.001189
  10190.67       0.000000     0.007302     0.000053     0.001905
  10193.11      -0.000000     0.012443     0.000155     0.005532
  10194.60      -0.000000    -0.012910     0.000167     0.005955
  10199.58       0.000000    -0.003477     0.000012     0.000432
  10201.68      -0.000000    -0.004370     0.000019     0.000682
  10204.98      -0.000000     0.005540     0.000031     0.001097
  10210.11      -0.000000    -0.006061     0.000037     0.001313
  10212.23      -0.000000     0.035165     0.001237     0.044178
  10213.83      -0.000000    -0.016023     0.000257     0.009172
  10218.05       0.000000    -0.006695     0.000045     0.001601
  10222.08      -0.000000    -0.003105     0.000010     0.000344
  10226.37      -0.000000     0.032735     0.001072     0.038282
  10227.87       0.000000     0.006387     0.000041     0.001457
  10232.02       0.000000    -0.004445     0.000020     0.000706
  10235.37       0.000000     0.004440     0.000020     0.000704
  10238.63      -0.000000     0.005557     0.000031     0.001103
  10239.92       0.000000     0.010198     0.000104     0.003715
  10245.50      -0.000000     0.004078     0.000017     0.000594
  10246.89       0.000000     0.003059     0.000009     0.000334
  10252.31      -0.000000     0.008127     0.000066     0.002360
  10254.88      -0.000000    -0.002474     0.000006     0.000219
  10257.06       0.000000    -0.002598     0.000007     0.000241
  10261.48       0.000000     0.001969     0.000004     0.000138
  10264.89      -0.000000     0.004063     0.000017     0.000590
  10269.12      -0.000000    -0.004335     0.000019     0.000671
  10271.78       0.000000    -0.004666     0.000022     0.000778
  10274.65      -0.000000    -0.003482     0.000012     0.000433
  10279.42       0.000000    -0.001616     0.000003     0.000093
  10283.12      -0.000000    -0.004921     0.000024     0.000865
  10285.47       0.000000    -0.003203     0.000010     0.000367
  10288.17      -0.000000    -0.002865     0.000008     0.000293
  10292.45       0.000000    -0.002746     0.000008     0.000269
  10295.28      -0.000000    -0.005516     0.000030     0.001087
  10298.63       0.000000    -0.004243     0.000018     0.000643
  10300.87       0.000000     0.003108     0.000010     0.000345
  10305.17      -0.000000     0.004298     0.000018     0.000660
  10310.25       0.000000     0.007318     0.000054     0.001913
  10312.85       0.000000    -0.004071     0.000017     0.000592
  10316.06       0.000000     0.066326     0.004399     0.157158
  10319.33      -0.000000     0.005375     0.000029     0.001032
  10323.73       0.000000     0.004316     0.000019     0.000666
  10326.23       0.000000    -0.013080     0.000171     0.006112
  10328.84       0.000000     0.008670     0.000075     0.002686
  10331.31       0.000000    -0.008212     0.000067     0.002409
  10334.57       0.000000     0.010780     0.000116     0.004152
  10337.45       0.000000    -0.014236     0.000203     0.007240
  10343.57       0.000000     0.024283     0.000590     0.021066
  10344.26      -0.000000     0.011846     0.000140     0.005013
  10348.01       0.000000     0.004796     0.000023     0.000822
  10350.18       0.000000    -0.003553     0.000013     0.000451
  10355.71       0.000000     0.002130     0.000005     0.000162
  10357.60       0.000000    -0.002522     0.000006     0.000227
  10362.72       0.000000     0.001068     0.000001     0.000041
  10365.51      -0.000000     0.001791     0.000003     0.000115
  10370.60       0.000000     0.003471     0.000012     0.000430
  10372.48       0.000000    -0.004296     0.000018     0.000659
  10376.45      -0.000000    -0.002763     0.000008     0.000273
  10379.59       0.000000    -0.006024     0.000036     0.001297
  10382.61      -0.000000    -0.011635     0.000135     0.004836
  10384.63       0.000000    -0.004512     0.000020     0.000727
  10388.41       0.000000     0.004230     0.000018     0.000639
  10391.51       0.000000    -0.002150     0.000005     0.000165
  10396.24      -0.000000    -0.005373     0.000029     0.001031
  10398.76       0.000000    -0.002932     0.000009     0.000307
  10402.74      -0.000000    -0.002056     0.000004     0.000151
  10405.22      -0.000000     0.002138     0.000005     0.000163
  10410.00       0.000000     0.001390     0.000002     0.000069
  10413.00       0.000000    -0.002183     0.000005     0.000170
  10418.10      -0.000000    -0.007026     0.000049     0.001764
  10421.85      -0.000000     0.003170     0.000010     0.000359
  10423.94       0.000000     0.004877     0.000024     0.000850
  10428.40       0.000000    -0.004794     0.000023     0.000821
  10430.06       0.000000     0.004793     0.000023     0.000821
  10434.95       0.000000    -0.004683     0.000022     0.000784
  10438.09      -0.000000    -0.004485     0.000020     0.000719
  10441.88       0.000000    -0.016148     0.000261     0.009316
  10443.05      -0.000000    -0.021476     0.000461     0.016478
  10446.49       0.000000    -0.007378     0.000054     0.001945
  10449.80       0.000000     0.007026     0.000049     0.001763
  10453.93      -0.000000     0.013324     0.000178     0.006342
  10455.13      -0.000000    -0.007991     0.000064     0.002281
  10459.25      -0.000000     0.002056     0.000004     0.000151
